state,commodity_group,commodity,price_date,price,source_date,price_type
Andhra Pradesh,Fibre Crops,Cotton,2026-02-03,8059.0,2026-02-05,Actual
Andhra Pradesh,Fibre Crops,Cotton,2026-02-02,8099.0,2026-02-05,Actual
Andhra Pradesh,Oil Seeds,Groundnut,2026-02-03,7885.5,2026-02-05,Actual
Andhra Pradesh,Oil Seeds,Groundnut,2026-02-02,7440.25,2026-02-05,Actual
Andhra Pradesh,Pulses,Bengal Gram(Gram)(Whole),2026-02-03,5561.0,2026-02-05,Actual
Andhra Pradesh,Pulses,Black Gram(Urd Beans)(Whole),2026-02-03,8000.0,2026-02-05,Actual
Andhra Pradesh,Vegetables,Potato,2026-02-03,2000.0,2026-02-05,Actual
Andhra Pradesh,Vegetables,Potato,2026-02-02,2000.0,2026-02-05,Actual
Andhra Pradesh,Vegetables,Tomato,2026-02-03,1284.1,2026-02-05,Actual
Andhra Pradesh,Vegetables,Tomato,2026-02-02,1200.0,2026-02-05,Actual
Andhra Pradesh,Vegetables,Tomato,2026-02-01,1214.32,2026-02-05,Actual
