state,commodity_group,commodity,price_date,price,source_date,price_type
Andhra Pradesh,Cereals,Paddy(Common),2026-03-18,2332.4,2026-03-20,Actual
Andhra Pradesh,Cereals,Paddy(Common),2026-03-17,2320.0,2026-03-20,Actual
Andhra Pradesh,Cereals,Paddy(Common),2026-03-16,2320.0,2026-03-20,Actual
Andhra Pradesh,Fibre Crops,Cotton,2026-03-17,7680.0,2026-03-20,Actual
Andhra Pradesh,Fibre Crops,Cotton,2026-03-16,7680.0,2026-03-20,Actual
Andhra Pradesh,Oil Seeds,Groundnut,2026-03-18,5700.0,2026-03-20,Actual
Andhra Pradesh,Oil Seeds,Groundnut,2026-03-17,7616.0,2026-03-20,Actual
Andhra Pradesh,Oil Seeds,Groundnut,2026-03-16,7707.87,2026-03-20,Actual
Andhra Pradesh,Oil Seeds,Sunflower Seed,2026-03-17,5001.0,2026-03-20,Actual
Andhra Pradesh,Oil Seeds,Sunflower Seed,2026-03-16,4750.0,2026-03-20,Actual
Andhra Pradesh,Pulses,Bengal Gram(Gram)(Whole),2026-03-17,4953.0,2026-03-20,Actual
Andhra Pradesh,Pulses,Bengal Gram(Gram)(Whole),2026-03-16,5083.0,2026-03-20,Actual
Andhra Pradesh,Pulses,Black Gram(Urd Beans)(Whole),2026-03-16,8139.0,2026-03-20,Actual
Andhra Pradesh,Vegetables,Onion,2026-03-16,1059.0,2026-03-20,Actual
Andhra Pradesh,Vegetables,Tomato,2026-03-18,1154.81,2026-03-20,Actual
Andhra Pradesh,Vegetables,Tomato,2026-03-17,1271.02,2026-03-20,Actual
Andhra Pradesh,Vegetables,Tomato,2026-03-16,1231.63,2026-03-20,Actual
