state,commodity_group,commodity,predicted_date,predicted_price,confidence_score,model_used
Uttarakhand,Vegetables,Onion,2026-01-27,1455.69,0.85,ARIMA
Uttarakhand,Vegetables,Onion,2026-01-28,1683.42,0.85,ARIMA
Uttarakhand,Vegetables,Onion,2026-01-29,1471.14,0.85,ARIMA
Uttarakhand,Vegetables,Potato,2026-01-26,846.04,0.65,MA
Uttarakhand,Vegetables,Potato,2026-01-27,860.6,0.65,MA
Uttarakhand,Vegetables,Potato,2026-01-28,846.07,0.65,MA
Uttarakhand,Vegetables,Tomato,2026-01-27,1659.24,0.85,ARIMA
Uttarakhand,Vegetables,Tomato,2026-01-28,2441.16,0.85,ARIMA
Uttarakhand,Vegetables,Tomato,2026-01-29,1758.33,0.85,ARIMA
