state,commodity_group,commodity,price_date,price,source_date,price_type
Manipur,Pulses,Bengal Gram(Gram)(Whole),2026-02-26,8750.0,2026-02-28,Actual
Manipur,Pulses,Bengal Gram(Gram)(Whole),2026-02-25,8656.25,2026-02-28,Actual
Manipur,Pulses,Bengal Gram(Gram)(Whole),2026-02-24,8750.0,2026-02-28,Actual
Manipur,Pulses,Black Gram(Urd Beans)(Whole),2026-02-25,13500.0,2026-02-28,Actual
Manipur,Vegetables,Onion,2026-02-26,3750.0,2026-02-28,Actual
Manipur,Vegetables,Onion,2026-02-25,3750.0,2026-02-28,Actual
Manipur,Vegetables,Onion,2026-02-24,3750.0,2026-02-28,Actual
Manipur,Vegetables,Potato,2026-02-26,1750.0,2026-02-28,Actual
Manipur,Vegetables,Potato,2026-02-25,1662.5,2026-02-28,Actual
Manipur,Vegetables,Potato,2026-02-24,1660.26,2026-02-28,Actual
