state,commodity_group,commodity,price_date,price,source_date,price_type
Manipur,Cereals,Paddy(Common),2026-03-17,2875.0,2026-03-19,Actual
Manipur,Cereals,Paddy(Common),2026-03-16,2875.0,2026-03-19,Actual
Manipur,Pulses,Bengal Gram(Gram)(Whole),2026-03-17,8697.37,2026-03-19,Actual
Manipur,Pulses,Bengal Gram(Gram)(Whole),2026-03-16,8691.18,2026-03-19,Actual
Manipur,Pulses,Black Gram(Urd Beans)(Whole),2026-03-17,13750.0,2026-03-19,Actual
Manipur,Pulses,Black Gram(Urd Beans)(Whole),2026-03-16,13750.0,2026-03-19,Actual
Manipur,Vegetables,Onion,2026-03-17,3250.0,2026-03-19,Actual
Manipur,Vegetables,Onion,2026-03-16,3250.0,2026-03-19,Actual
Manipur,Vegetables,Potato,2026-03-17,1750.0,2026-03-19,Actual
Manipur,Vegetables,Potato,2026-03-16,1750.0,2026-03-19,Actual
