state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Rajasthan,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-03-03,1680.53,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,1710.33,-49.67000000000007,2026-03-03,1680.53,predicted
Rajasthan,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-03-04,1660.66,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,1710.33,-49.67000000000007,2026-03-04,1660.66,predicted
Rajasthan,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-03-05,1640.79,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,1710.33,-49.67000000000007,2026-03-05,1640.79,predicted
Rajasthan,Barley(Jau),Cereals,,,2026-03-03,1828.72,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,1855.45,-44.549999999999955,2026-03-03,1828.72,predicted
Rajasthan,Barley(Jau),Cereals,,,2026-03-04,1810.9,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,1855.45,-44.549999999999955,2026-03-04,1810.9,predicted
Rajasthan,Barley(Jau),Cereals,,,2026-03-05,1793.08,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,1855.45,-44.549999999999955,2026-03-05,1793.08,predicted
Rajasthan,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-03,4889.23,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,4934.79,-75.93000000000029,2026-03-03,4889.23,predicted
Rajasthan,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-04,4858.86,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,4934.79,-75.93000000000029,2026-03-04,4858.86,predicted
Rajasthan,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-05,4828.49,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,4934.79,-75.93000000000029,2026-03-05,4828.49,predicted
Rajasthan,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-03,5294.5,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,4864.92,-966.1199999999999,2026-03-03,5294.5,predicted
Rajasthan,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-04,5347.98,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,4864.92,-966.1199999999999,2026-03-04,5347.98,predicted
Rajasthan,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-05,5401.46,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,4864.92,-966.1199999999999,2026-03-05,5401.46,predicted
Rajasthan,Cotton,Fibre Crops,,,2026-03-03,7259.94,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,7252.43,-161.6899999999996,2026-03-03,7259.94,predicted
Rajasthan,Cotton,Fibre Crops,,,2026-03-04,7333.27,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,7252.43,-161.6899999999996,2026-03-04,7333.27,predicted
Rajasthan,Cotton,Fibre Crops,,,2026-03-05,7406.61,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,7252.43,-161.6899999999996,2026-03-05,7406.61,predicted
Rajasthan,Green Gram(Moong)(Whole),Pulses,,,2026-03-03,6841.61,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,6536.53,-748.3699999999999,2026-03-03,6841.61,predicted
Rajasthan,Green Gram(Moong)(Whole),Pulses,,,2026-03-04,6910.72,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,6536.53,-748.3699999999999,2026-03-04,6910.72,predicted
Rajasthan,Green Gram(Moong)(Whole),Pulses,,,2026-03-05,6979.82,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,6536.53,-748.3699999999999,2026-03-05,6979.82,predicted
Rajasthan,Groundnut,Oil Seeds,,,2026-03-03,6600.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,6600.0,0.0,2026-03-03,6600.0,predicted
