state,commodity_group,commodity,district,market,price_date,price,price_type,model_used,confidence_score,base_last_price,trend_used,rmse,mae,mape,prediction_run_date
Rajasthan,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",,,2026-02-16,8650.0,predicted,hybrid_ma,LOW,8900.0,500.0,,,,2026-02-16
Rajasthan,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",,,2026-02-17,8736.5,predicted,hybrid_ma,LOW,8900.0,500.0,,,,2026-02-16
Rajasthan,Oil Seeds,Soyabean,,,2026-02-15,5171.03,predicted,hybrid_trend,LOW,5072.79,163.72999999999956,,,,2026-02-16
Rajasthan,Oil Seeds,Soyabean,,,2026-02-16,5236.52,predicted,hybrid_trend,LOW,5072.79,163.72999999999956,,,,2026-02-16
Rajasthan,Oil Seeds,Soyabean,,,2026-02-17,5302.01,predicted,hybrid_trend,LOW,5072.79,163.72999999999956,,,,2026-02-16
Rajasthan,Vegetables,Tomato,,,2026-02-15,1511.99,predicted,hybrid_trend,LOW,1307.08,341.5099999999999,,,,2026-02-16
Rajasthan,Vegetables,Tomato,,,2026-02-16,1648.59,predicted,hybrid_trend,LOW,1307.08,341.5099999999999,,,,2026-02-16
Rajasthan,Vegetables,Tomato,,,2026-02-17,1785.19,predicted,hybrid_trend,LOW,1307.08,341.5099999999999,,,,2026-02-16
Rajasthan,Cereals,Wheat,,,2026-02-15,2375.73,predicted,hybrid_trend,LOW,2410.88,-58.57999999999993,,,,2026-02-16
Rajasthan,Cereals,Wheat,,,2026-02-16,2352.3,predicted,hybrid_trend,LOW,2410.88,-58.57999999999993,,,,2026-02-16
Rajasthan,Cereals,Wheat,,,2026-02-17,2328.87,predicted,hybrid_trend,LOW,2410.88,-58.57999999999993,,,,2026-02-16
