state,commodity_group,commodity,district,market,price_date,price,price_type,model_used,confidence_score,base_last_price,trend_used,prediction_run_date
Rajasthan,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-07,6775.4,predicted,hybrid_trend,HIGH,6800.0,-41.0,2026-02-09
Rajasthan,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-08,6759.0,predicted,hybrid_trend,HIGH,6800.0,-41.0,2026-02-09
Rajasthan,Pulses,Arhar(Tur/Red Gram)(Whole),,,2026-02-09,6742.6,predicted,hybrid_trend,HIGH,6800.0,-41.0,2026-02-09
Rajasthan,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-07,2019.48,predicted,hybrid_trend,HIGH,2012.49,11.650000000000091,2026-02-09
Rajasthan,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-08,2024.14,predicted,hybrid_trend,HIGH,2012.49,11.650000000000091,2026-02-09
Rajasthan,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-09,2028.8,predicted,hybrid_trend,HIGH,2012.49,11.650000000000091,2026-02-09
Rajasthan,Cereals,Barley(Jau),,,2026-02-07,1924.14,predicted,hybrid_trend,HIGH,2164.52,-400.6399999999999,2026-02-09
Rajasthan,Cereals,Barley(Jau),,,2026-02-08,1763.88,predicted,hybrid_trend,HIGH,2164.52,-400.6399999999999,2026-02-09
Rajasthan,Cereals,Barley(Jau),,,2026-02-09,1603.62,predicted,hybrid_trend,HIGH,2164.52,-400.6399999999999,2026-02-09
Rajasthan,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-07,5240.02,predicted,hybrid_trend,HIGH,5292.69,-87.78000000000065,2026-02-09
Rajasthan,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-08,5204.91,predicted,hybrid_trend,HIGH,5292.69,-87.78000000000065,2026-02-09
Rajasthan,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-09,5169.8,predicted,hybrid_trend,HIGH,5292.69,-87.78000000000065,2026-02-09
Rajasthan,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-07,4807.02,predicted,hybrid_trend,HIGH,5739.5,-1554.1400000000003,2026-02-09
Rajasthan,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-08,4185.36,predicted,hybrid_trend,HIGH,5739.5,-1554.1400000000003,2026-02-09
Rajasthan,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-09,3563.7,predicted,hybrid_trend,HIGH,5739.5,-1554.1400000000003,2026-02-09
Rajasthan,Fibre Crops,Cotton,,,2026-02-07,7674.35,predicted,hybrid_trend,HIGH,7682.08,-12.88000000000011,2026-02-09
Rajasthan,Fibre Crops,Cotton,,,2026-02-08,7669.2,predicted,hybrid_trend,HIGH,7682.08,-12.88000000000011,2026-02-09
Rajasthan,Fibre Crops,Cotton,,,2026-02-09,7664.05,predicted,hybrid_trend,HIGH,7682.08,-12.88000000000011,2026-02-09
Rajasthan,Pulses,Green Gram(Moong)(Whole),,,2026-02-07,7351.46,predicted,hybrid_trend,HIGH,7168.47,304.9900000000007,2026-02-09
Rajasthan,Pulses,Green Gram(Moong)(Whole),,,2026-02-08,7473.46,predicted,hybrid_trend,HIGH,7168.47,304.9900000000007,2026-02-09
Rajasthan,Pulses,Green Gram(Moong)(Whole),,,2026-02-09,7595.46,predicted,hybrid_trend,HIGH,7168.47,304.9900000000007,2026-02-09
Rajasthan,Oil Seeds,Groundnut,,,2026-02-07,6986.9,predicted,hybrid_trend,HIGH,6698.47,480.71000000000004,2026-02-09
Rajasthan,Oil Seeds,Groundnut,,,2026-02-08,7179.18,predicted,hybrid_trend,HIGH,6698.47,480.71000000000004,2026-02-09
Rajasthan,Oil Seeds,Groundnut,,,2026-02-09,7371.46,predicted,hybrid_trend,HIGH,6698.47,480.71000000000004,2026-02-09
Rajasthan,Cereals,Jowar(Sorghum),,,2026-02-07,2274.71,predicted,hybrid_ma,MEDIUM,2031.0,-533.3800000000001,2026-02-09
Rajasthan,Cereals,Jowar(Sorghum),,,2026-02-08,2297.69,predicted,hybrid_ma,MEDIUM,2031.0,-533.3800000000001,2026-02-09
Rajasthan,Cereals,Jowar(Sorghum),,,2026-02-09,2320.67,predicted,hybrid_ma,MEDIUM,2031.0,-533.3800000000001,2026-02-09
Rajasthan,Pulses,Lentil(Masur)(Whole),,,2026-02-06,6336.0,predicted,hybrid_ma,MEDIUM,5800.0,-1200.0,2026-02-09
Rajasthan,Pulses,Lentil(Masur)(Whole),,,2026-02-07,6400.0,predicted,hybrid_ma,MEDIUM,5800.0,-1200.0,2026-02-09
Rajasthan,Pulses,Lentil(Masur)(Whole),,,2026-02-08,6464.0,predicted,hybrid_ma,MEDIUM,5800.0,-1200.0,2026-02-09
Rajasthan,Cereals,Maize,,,2026-02-07,1560.02,predicted,hybrid_trend,HIGH,1578.16,-30.230000000000018,2026-02-09
Rajasthan,Cereals,Maize,,,2026-02-08,1547.93,predicted,hybrid_trend,HIGH,1578.16,-30.230000000000018,2026-02-09
Rajasthan,Cereals,Maize,,,2026-02-09,1535.84,predicted,hybrid_trend,HIGH,1578.16,-30.230000000000018,2026-02-09
Rajasthan,Oil Seeds,Mustard,,,2026-02-07,5970.07,predicted,hybrid_trend,HIGH,6083.42,-188.90999999999985,2026-02-09
