state,commodity_group,commodity,source_date,price_date,price,is_predicted,model_used,confidence_score,predicted_date,predicted_price
West Bengal,Cereals,Maize,2026-01-31,2026-01-29,2275.0,False,,,,
West Bengal,Cereals,Maize,2026-01-31,2026-01-28,2250.0,False,,,,
West Bengal,Cereals,Maize,2026-01-31,2026-01-27,2285.0,False,,,,
West Bengal,Cereals,Paddy(Common),2026-01-31,2026-01-29,2294.88,False,,,,
West Bengal,Cereals,Paddy(Common),2026-01-31,2026-01-28,2305.85,False,,,,
West Bengal,Cereals,Paddy(Common),2026-01-31,2026-01-27,2298.26,False,,,,
West Bengal,Cereals,Wheat,2026-01-31,2026-01-29,2712.69,False,,,,
West Bengal,Cereals,Wheat,2026-01-31,2026-01-28,2581.06,False,,,,
West Bengal,Cereals,Wheat,2026-01-31,2026-01-27,2597.39,False,,,,
West Bengal,Oil Seeds,Groundnut,2026-01-31,2026-01-29,9600.0,False,,,,
West Bengal,Oil Seeds,Groundnut,2026-01-31,2026-01-28,9500.0,False,,,,
West Bengal,Oil Seeds,Mustard,2026-01-31,2026-01-29,6745.73,False,,,,
West Bengal,Oil Seeds,Mustard,2026-01-31,2026-01-28,6715.97,False,,,,
West Bengal,Oil Seeds,Mustard,2026-01-31,2026-01-27,6719.54,False,,,,
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-01-31,2026-01-29,6749.23,False,,,,
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-01-31,2026-01-28,6801.41,False,,,,
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-01-31,2026-01-27,6801.41,False,,,,
West Bengal,Vegetables,Onion,2026-01-31,2026-01-29,2006.64,False,,,,
West Bengal,Vegetables,Onion,2026-01-31,2026-01-28,2062.74,False,,,,
West Bengal,Vegetables,Onion,2026-01-31,2026-01-27,2086.62,False,,,,
West Bengal,Vegetables,Potato,2026-01-31,2026-01-29,1015.03,False,,,,
West Bengal,Vegetables,Potato,2026-01-31,2026-01-28,1037.53,False,,,,
West Bengal,Vegetables,Potato,2026-01-31,2026-01-27,1046.87,False,,,,
West Bengal,Vegetables,Tomato,2026-01-31,2026-01-29,2392.63,False,,,,
West Bengal,Vegetables,Tomato,2026-01-31,2026-01-28,2854.59,False,,,,
West Bengal,Vegetables,Tomato,2026-01-31,2026-01-27,3063.13,False,,,,
West Bengal,,Groundnut,,,,True,HYBRID_MODEL,,2026-01-30,9454.5
West Bengal,,Groundnut,,,,True,HYBRID_MODEL,,2026-01-31,9550.0
West Bengal,,Groundnut,,,,True,HYBRID_MODEL,,2026-02-01,9645.5
West Bengal,,Maize,,,,True,HYBRID_MODEL,,2026-01-30,2290.0
West Bengal,,Maize,,,,True,HYBRID_MODEL,,2026-01-31,2300.0
West Bengal,,Maize,,,,True,HYBRID_MODEL,,2026-02-01,2310.0
West Bengal,,Mustard,,,,True,HYBRID_MODEL,,2026-01-30,6763.59
West Bengal,,Mustard,,,,True,HYBRID_MODEL,,2026-01-31,6775.49
West Bengal,,Mustard,,,,True,HYBRID_MODEL,,2026-02-01,6787.39
West Bengal,,Onion,,,,True,HYBRID_MODEL,,2026-01-30,1972.98
West Bengal,,Onion,,,,True,HYBRID_MODEL,,2026-01-31,1950.54
West Bengal,,Onion,,,,True,HYBRID_MODEL,,2026-02-01,1928.1
West Bengal,,Paddy(Common),,,,True,HYBRID_MODEL,,2026-01-30,2288.3
West Bengal,,Paddy(Common),,,,True,HYBRID_MODEL,,2026-01-31,2283.91
West Bengal,,Paddy(Common),,,,True,HYBRID_MODEL,,2026-02-01,2279.52
West Bengal,,Potato,,,,True,HYBRID_MODEL,,2026-01-30,1001.53
West Bengal,,Potato,,,,True,HYBRID_MODEL,,2026-01-31,992.53
West Bengal,,Potato,,,,True,HYBRID_MODEL,,2026-02-01,983.53
West Bengal,,"Sesamum(Sesame,Gingelly,Til)",,,,True,HYBRID_MODEL,,2026-01-30,6717.92
West Bengal,,"Sesamum(Sesame,Gingelly,Til)",,,,True,HYBRID_MODEL,,2026-01-31,6697.05
West Bengal,,"Sesamum(Sesame,Gingelly,Til)",,,,True,HYBRID_MODEL,,2026-02-01,6676.18
West Bengal,,Tomato,,,,True,HYBRID_MODEL,,2026-01-30,2115.45
West Bengal,,Tomato,,,,True,HYBRID_MODEL,,2026-01-31,1930.67
West Bengal,,Tomato,,,,True,HYBRID_MODEL,,2026-02-01,1745.89
West Bengal,,Wheat,,,,True,HYBRID_MODEL,,2026-01-30,2791.67
West Bengal,,Wheat,,,,True,HYBRID_MODEL,,2026-01-31,2844.32
West Bengal,,Wheat,,,,True,HYBRID_MODEL,,2026-02-01,2896.97
