state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Uttar Pradesh,Arhar(Tur/Red Gram)(Whole),Pulses,,,2026-03-23,12218.08,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,11158.0,-2367.0,2026-03-23,12218.08,predicted
Uttar Pradesh,Arhar(Tur/Red Gram)(Whole),Pulses,,,2026-03-24,12341.5,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,11158.0,-2367.0,2026-03-24,12341.5,predicted
Uttar Pradesh,Arhar(Tur/Red Gram)(Whole),Pulses,,,2026-03-25,12464.92,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,11158.0,-2367.0,2026-03-25,12464.92,predicted
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-03-23,1880.46,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1847.17,55.49000000000001,2026-03-23,1880.46,predicted
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-03-24,1902.66,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1847.17,55.49000000000001,2026-03-24,1902.66,predicted
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-03-25,1924.86,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1847.17,55.49000000000001,2026-03-25,1924.86,predicted
Uttar Pradesh,Barley(Jau),Cereals,,,2026-03-23,2160.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,2100.0,100.0,2026-03-23,2160.0,predicted
Uttar Pradesh,Barley(Jau),Cereals,,,2026-03-24,2200.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,2100.0,100.0,2026-03-24,2200.0,predicted
Uttar Pradesh,Barley(Jau),Cereals,,,2026-03-25,2240.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,2100.0,100.0,2026-03-25,2240.0,predicted
Uttar Pradesh,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-23,5935.43,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,5940.6,-8.609999999999673,2026-03-23,5935.43,predicted
Uttar Pradesh,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-24,5931.99,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,5940.6,-8.609999999999673,2026-03-24,5931.99,predicted
Uttar Pradesh,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-25,5928.55,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,5940.6,-8.609999999999673,2026-03-25,5928.55,predicted
Uttar Pradesh,Groundnut,Oil Seeds,,,2026-03-21,5749.86,fallback_copy,0.0,0.0,0.0,LOW,2026-03-20,2026-03-24,5749.86,0.0,2026-03-21,5749.86,predicted
Uttar Pradesh,Groundnut,Oil Seeds,,,2026-03-22,5749.86,fallback_copy,0.0,0.0,0.0,LOW,2026-03-20,2026-03-24,5749.86,0.0,2026-03-22,5749.86,predicted
Uttar Pradesh,Groundnut,Oil Seeds,,,2026-03-23,5749.86,fallback_copy,0.0,0.0,0.0,LOW,2026-03-20,2026-03-24,5749.86,0.0,2026-03-23,5749.86,predicted
Uttar Pradesh,Lentil(Masur)(Whole),Pulses,,,2026-03-23,7446.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,7440.0,10.0,2026-03-23,7446.0,predicted
Uttar Pradesh,Lentil(Masur)(Whole),Pulses,,,2026-03-24,7450.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,7440.0,10.0,2026-03-24,7450.0,predicted
Uttar Pradesh,Lentil(Masur)(Whole),Pulses,,,2026-03-25,7454.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,7440.0,10.0,2026-03-25,7454.0,predicted
Uttar Pradesh,Maize,Cereals,,,2026-03-23,1872.88,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1931.8,-98.20000000000005,2026-03-23,1872.88,predicted
Uttar Pradesh,Maize,Cereals,,,2026-03-24,1833.6,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1931.8,-98.20000000000005,2026-03-24,1833.6,predicted
Uttar Pradesh,Maize,Cereals,,,2026-03-25,1794.32,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1931.8,-98.20000000000005,2026-03-25,1794.32,predicted
Uttar Pradesh,Mustard,Oil Seeds,,,2026-03-23,6089.19,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,6151.24,-103.40999999999985,2026-03-23,6089.19,predicted
Uttar Pradesh,Mustard,Oil Seeds,,,2026-03-24,6047.83,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,6151.24,-103.40999999999985,2026-03-24,6047.83,predicted
Uttar Pradesh,Mustard,Oil Seeds,,,2026-03-25,6006.47,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,6151.24,-103.40999999999985,2026-03-25,6006.47,predicted
Uttar Pradesh,Onion,Vegetables,,,2026-03-23,1338.74,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1359.77,-35.049999999999955,2026-03-23,1338.74,predicted
Uttar Pradesh,Onion,Vegetables,,,2026-03-24,1324.72,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1359.77,-35.049999999999955,2026-03-24,1324.72,predicted
Uttar Pradesh,Onion,Vegetables,,,2026-03-25,1310.7,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1359.77,-35.049999999999955,2026-03-25,1310.7,predicted
Uttar Pradesh,Paddy(Common),Cereals,,,2026-03-23,1787.1,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,2034.98,-413.1300000000001,2026-03-23,1787.1,predicted
Uttar Pradesh,Paddy(Common),Cereals,,,2026-03-24,1621.85,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,2034.98,-413.1300000000001,2026-03-24,1621.85,predicted
Uttar Pradesh,Paddy(Common),Cereals,,,2026-03-25,1456.6,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,2034.98,-413.1300000000001,2026-03-25,1456.6,predicted
Uttar Pradesh,Potato,Vegetables,,,2026-03-23,523.09,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,581.31,-97.04000000000008,2026-03-23,523.09,predicted
Uttar Pradesh,Potato,Vegetables,,,2026-03-24,484.27,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,581.31,-97.04000000000008,2026-03-24,484.27,predicted
Uttar Pradesh,Potato,Vegetables,,,2026-03-25,445.45,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,581.31,-97.04000000000008,2026-03-25,445.45,predicted
Uttar Pradesh,Tomato,Vegetables,,,2026-03-23,1223.95,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1360.9,-228.25,2026-03-23,1223.95,predicted
Uttar Pradesh,Tomato,Vegetables,,,2026-03-24,1132.65,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1360.9,-228.25,2026-03-24,1132.65,predicted
Uttar Pradesh,Tomato,Vegetables,,,2026-03-25,1041.35,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,1360.9,-228.25,2026-03-25,1041.35,predicted
Uttar Pradesh,Wheat,Cereals,,,2026-03-23,2379.12,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,2389.87,-17.920000000000073,2026-03-23,2379.12,predicted
Uttar Pradesh,Wheat,Cereals,,,2026-03-24,2371.95,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,2389.87,-17.920000000000073,2026-03-24,2371.95,predicted
Uttar Pradesh,Wheat,Cereals,,,2026-03-25,2364.78,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-22,2026-03-24,2389.87,-17.920000000000073,2026-03-25,2364.78,predicted
