state,commodity_group,commodity,district,market,price_date,price,price_type,model_used,confidence_score,base_last_price,trend_used,prediction_run_date
Uttar Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-11,2116.42,predicted,hybrid_trend,HIGH,2110.14,10.4699999999998,2026-02-12
Uttar Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-12,2120.61,predicted,hybrid_trend,HIGH,2110.14,10.4699999999998,2026-02-12
Uttar Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),,,2026-02-13,2124.8,predicted,hybrid_trend,HIGH,2110.14,10.4699999999998,2026-02-12
Uttar Pradesh,Cereals,Barley(Jau),,,2026-02-11,2251.9,predicted,hybrid_ma,MEDIUM,2285.0,20.710000000000036,2026-02-12
Uttar Pradesh,Cereals,Barley(Jau),,,2026-02-12,2274.64,predicted,hybrid_ma,MEDIUM,2285.0,20.710000000000036,2026-02-12
Uttar Pradesh,Cereals,Barley(Jau),,,2026-02-13,2297.39,predicted,hybrid_ma,MEDIUM,2285.0,20.710000000000036,2026-02-12
Uttar Pradesh,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-11,5493.95,predicted,hybrid_trend,HIGH,5527.27,-55.529999999999745,2026-02-12
Uttar Pradesh,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-12,5471.74,predicted,hybrid_trend,HIGH,5527.27,-55.529999999999745,2026-02-12
Uttar Pradesh,Pulses,Bengal Gram(Gram)(Whole),,,2026-02-13,5449.53,predicted,hybrid_trend,HIGH,5527.27,-55.529999999999745,2026-02-12
Uttar Pradesh,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-11,7419.4,predicted,hybrid_ma,MEDIUM,7450.0,-88.68000000000029,2026-02-12
Uttar Pradesh,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-12,7494.34,predicted,hybrid_ma,MEDIUM,7450.0,-88.68000000000029,2026-02-12
Uttar Pradesh,Pulses,Black Gram(Urd Beans)(Whole),,,2026-02-13,7569.28,predicted,hybrid_ma,MEDIUM,7450.0,-88.68000000000029,2026-02-12
Uttar Pradesh,Oil Seeds,Groundnut,,,2026-02-11,5609.42,predicted,hybrid_trend,HIGH,6048.39,-731.6099999999997,2026-02-12
Uttar Pradesh,Oil Seeds,Groundnut,,,2026-02-12,5316.78,predicted,hybrid_trend,HIGH,6048.39,-731.6099999999997,2026-02-12
Uttar Pradesh,Oil Seeds,Groundnut,,,2026-02-13,5024.14,predicted,hybrid_trend,HIGH,6048.39,-731.6099999999997,2026-02-12
Uttar Pradesh,Pulses,Lentil(Masur)(Whole),,,2026-02-11,6958.0,predicted,hybrid_trend,HIGH,7030.0,-120.0,2026-02-12
Uttar Pradesh,Pulses,Lentil(Masur)(Whole),,,2026-02-12,6910.0,predicted,hybrid_trend,HIGH,7030.0,-120.0,2026-02-12
Uttar Pradesh,Pulses,Lentil(Masur)(Whole),,,2026-02-13,6862.0,predicted,hybrid_trend,HIGH,7030.0,-120.0,2026-02-12
Uttar Pradesh,Cereals,Maize,,,2026-02-11,2039.4,predicted,hybrid_trend,HIGH,1983.08,93.8599999999999,2026-02-12
Uttar Pradesh,Cereals,Maize,,,2026-02-12,2076.94,predicted,hybrid_trend,HIGH,1983.08,93.8599999999999,2026-02-12
Uttar Pradesh,Cereals,Maize,,,2026-02-13,2114.48,predicted,hybrid_trend,HIGH,1983.08,93.8599999999999,2026-02-12
Uttar Pradesh,Oil Seeds,Mustard,,,2026-02-11,6276.59,predicted,hybrid_trend,HIGH,6300.26,-39.44999999999982,2026-02-12
Uttar Pradesh,Oil Seeds,Mustard,,,2026-02-12,6260.81,predicted,hybrid_trend,HIGH,6300.26,-39.44999999999982,2026-02-12
Uttar Pradesh,Oil Seeds,Mustard,,,2026-02-13,6245.03,predicted,hybrid_trend,HIGH,6300.26,-39.44999999999982,2026-02-12
Uttar Pradesh,Vegetables,Onion,,,2026-02-11,1405.46,predicted,hybrid_trend,HIGH,1419.91,-24.079999999999927,2026-02-12
Uttar Pradesh,Vegetables,Onion,,,2026-02-12,1395.83,predicted,hybrid_trend,HIGH,1419.91,-24.079999999999927,2026-02-12
Uttar Pradesh,Vegetables,Onion,,,2026-02-13,1386.2,predicted,hybrid_trend,HIGH,1419.91,-24.079999999999927,2026-02-12
Uttar Pradesh,Cereals,Paddy(Common),,,2026-02-11,1981.33,predicted,hybrid_trend,HIGH,2089.11,-179.63999999999987,2026-02-12
Uttar Pradesh,Cereals,Paddy(Common),,,2026-02-12,1909.47,predicted,hybrid_trend,HIGH,2089.11,-179.63999999999987,2026-02-12
Uttar Pradesh,Cereals,Paddy(Common),,,2026-02-13,1837.61,predicted,hybrid_trend,HIGH,2089.11,-179.63999999999987,2026-02-12
Uttar Pradesh,Vegetables,Potato,,,2026-02-11,760.09,predicted,hybrid_trend,HIGH,688.89,118.65999999999997,2026-02-12
Uttar Pradesh,Vegetables,Potato,,,2026-02-12,807.55,predicted,hybrid_trend,HIGH,688.89,118.65999999999997,2026-02-12
Uttar Pradesh,Vegetables,Potato,,,2026-02-13,855.01,predicted,hybrid_trend,HIGH,688.89,118.65999999999997,2026-02-12
Uttar Pradesh,Oil Seeds,Soyabean,,,2026-02-11,5586.07,predicted,hybrid_ma,MEDIUM,5660.0,35.0,2026-02-12
Uttar Pradesh,Oil Seeds,Soyabean,,,2026-02-12,5642.5,predicted,hybrid_ma,MEDIUM,5660.0,35.0,2026-02-12
Uttar Pradesh,Oil Seeds,Soyabean,,,2026-02-13,5698.93,predicted,hybrid_ma,MEDIUM,5660.0,35.0,2026-02-12
Uttar Pradesh,Vegetables,Tomato,,,2026-02-11,1190.02,predicted,hybrid_trend,HIGH,1292.31,-170.48000000000002,2026-02-12
Uttar Pradesh,Vegetables,Tomato,,,2026-02-12,1121.83,predicted,hybrid_trend,HIGH,1292.31,-170.48000000000002,2026-02-12
Uttar Pradesh,Vegetables,Tomato,,,2026-02-13,1053.64,predicted,hybrid_trend,HIGH,1292.31,-170.48000000000002,2026-02-12
Uttar Pradesh,Cereals,Wheat,,,2026-02-11,2468.4,predicted,hybrid_trend,HIGH,2472.63,-7.049999999999727,2026-02-12
Uttar Pradesh,Cereals,Wheat,,,2026-02-12,2465.58,predicted,hybrid_trend,HIGH,2472.63,-7.049999999999727,2026-02-12
Uttar Pradesh,Cereals,Wheat,,,2026-02-13,2462.76,predicted,hybrid_trend,HIGH,2472.63,-7.049999999999727,2026-02-12
