,,,,Marketwise Price & Arrival Report (15-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 15 Feb, 2026","Price on 14 Feb, 2026","Price on 13 Feb, 2026","Arrival on 15 Feb, 2026","Arrival on 14 Feb, 2026","Arrival on 13 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,-,1850.00,2000.00,-,2.80,2.00
Cereals,Paddy(Common),2369.00,4450.00,-,2800.00,137.00,-,69.70
Fibre Crops,Cotton,7710.00,-,7238.66,7481.84,-,170.40,169.80
Oil Seeds,Mustard,5950.00,-,6100.00,6354.24,-,8.80,38.90
Oil Seeds,Toria,4650.00,-,-,6450.00,-,-,4.00
Vegetables,Onion,-,1377.42,1423.38,1546.50,151.70,41.85,68.97
Vegetables,Potato,-,657.97,611.13,588.56,182.37,158.20,318.30
Vegetables,Tomato,-,1586.76,1405.43,1341.42,67.73,47.90,70.04

