,,,,Marketwise Price & Arrival Report (23-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 23 Jan, 2026","Price on 22 Jan, 2026","Price on 21 Jan, 2026","Arrival on 23 Jan, 2026","Arrival on 22 Jan, 2026","Arrival on 21 Jan, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,-,1920.00,1984.76,-,4.00,10.50
Cereals,Paddy(Common),2369.00,3890.00,4160.28,4098.84,18.00,253.90,388.00
Fibre Crops,Cotton,7710.00,7671.91,7565.76,7654.35,266.14,464.30,293.70
Oil Seeds,Mustard,5950.00,-,6400.00,-,-,7.20,-
Oil Seeds,Toria,4650.00,-,6227.00,6200.00,-,2.60,0.70
Pulses,Green Gram(Moong)(Whole),8768.00,6480.00,-,-,1.00,-,-
Vegetables,Onion,-,1647.42,1668.19,1836.54,61.15,82.98,203.56
Vegetables,Potato,-,576.10,636.82,545.96,200.70,327.65,344.20
Vegetables,Tomato,-,2311.95,2309.95,2726.09,95.12,98.12,102.39

