,,,,Marketwise Price & Arrival Report (13-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 13 Feb, 2026","Price on 12 Feb, 2026","Price on 11 Feb, 2026","Arrival on 13 Feb, 2026","Arrival on 12 Feb, 2026","Arrival on 11 Feb, 2026"
Cereals,Bajra(Pearl Millet/Cumbu),2775.00,2000.00,1870.00,1850.00,2.00,4.10,7.20
Cereals,Paddy(Common),2369.00,2800.00,3458.41,3864.08,69.70,56.50,103.00
Fibre Crops,Cotton,7710.00,7481.84,7159.73,6932.35,169.80,134.70,50.20
Oil Seeds,Mustard,5950.00,6354.24,6183.89,6566.67,38.90,35.70,3.00
Oil Seeds,Toria,4650.00,6450.00,6480.00,-,4.00,2.30,-
Vegetables,Onion,-,1546.43,1468.89,1680.02,67.57,182.41,76.26
Vegetables,Potato,-,589.36,602.88,594.96,311.80,295.85,403.52
Vegetables,Tomato,-,1342.64,1313.17,1467.23,69.44,101.48,117.86

