,,,,Marketwise Price & Arrival Report (11-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 11 Feb, 2026","Price on 10 Feb, 2026","Price on 09 Feb, 2026","Arrival on 11 Feb, 2026","Arrival on 10 Feb, 2026","Arrival on 09 Feb, 2026"
Cereals,Maize,2400.00,2500.00,-,-,0.25,-,-
Cereals,Paddy(Common),2369.00,2369.00,2369.00,2369.00,51.20,1.00,0.80
Fibre Crops,Cotton,7710.00,-,7500.00,7500.00,-,12.00,15.00
Vegetables,Onion,-,2369.23,3461.45,2989.01,6.50,94.55,9.10
Vegetables,Potato,-,2013.37,2064.05,2024.77,574.40,638.70,706.70
Vegetables,Tomato,-,2013.92,1870.08,2340.15,23.18,18.05,64.42

