,,,,Marketwise Price & Arrival Report (15-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 15 Feb, 2026","Price on 14 Feb, 2026","Price on 13 Feb, 2026","Arrival on 15 Feb, 2026","Arrival on 14 Feb, 2026","Arrival on 13 Feb, 2026"
Cereals,Maize,2400.00,-,-,2500.00,-,-,0.38
Cereals,Paddy(Common),2369.00,2369.00,2369.00,2369.00,1.20,1.00,79.50
Fibre Crops,Cotton,7710.00,-,-,7500.00,-,-,15.00
Vegetables,Onion,-,1894.74,1872.73,1838.89,3.80,5.50,9.00
Vegetables,Potato,-,1153.85,1106.45,969.90,5.20,6.20,10.30
Vegetables,Tomato,-,1085.71,1186.10,1696.88,21.00,9.35,17.63

