state,commodity_group,commodity,price_date,price,source_date,price_type
Tripura,Cereals,Paddy(Common),2026-03-01,2250.0,2026-03-04,Actual
Tripura,Vegetables,Onion,2026-03-02,2479.57,2026-03-04,Actual
Tripura,Vegetables,Onion,2026-03-01,2485.26,2026-03-04,Actual
Tripura,Vegetables,Onion,2026-02-28,2529.63,2026-03-04,Actual
Tripura,Vegetables,Potato,2026-03-02,1521.3,2026-03-04,Actual
Tripura,Vegetables,Potato,2026-03-01,1436.64,2026-03-04,Actual
Tripura,Vegetables,Potato,2026-02-28,1386.27,2026-03-04,Actual
Tripura,Vegetables,Tomato,2026-03-02,2931.03,2026-03-04,Actual
Tripura,Vegetables,Tomato,2026-03-01,2355.48,2026-03-04,Actual
Tripura,Vegetables,Tomato,2026-02-28,2293.55,2026-03-04,Actual
