state,commodity_group,commodity,price_date,price,source_date,price_type
Tripura,Cereals,Paddy(Common),2026-03-15,2250.0,2026-03-18,Actual
Tripura,Vegetables,Onion,2026-03-16,2624.14,2026-03-18,Actual
Tripura,Vegetables,Onion,2026-03-15,2565.59,2026-03-18,Actual
Tripura,Vegetables,Onion,2026-03-14,3083.33,2026-03-18,Actual
Tripura,Vegetables,Potato,2026-03-16,1631.42,2026-03-18,Actual
Tripura,Vegetables,Potato,2026-03-15,1477.67,2026-03-18,Actual
Tripura,Vegetables,Potato,2026-03-14,1367.92,2026-03-18,Actual
Tripura,Vegetables,Tomato,2026-03-16,1450.0,2026-03-18,Actual
Tripura,Vegetables,Tomato,2026-03-15,1500.0,2026-03-18,Actual
Tripura,Vegetables,Tomato,2026-03-14,1227.27,2026-03-18,Actual
