state,commodity_group,commodity,price_date,price,source_date,price_type
Uttar Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-29,1899.17,2026-03-31,Actual
Uttar Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-28,2219.43,2026-03-31,Actual
Uttar Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-27,1911.19,2026-03-31,Actual
Uttar Pradesh,Cereals,Barley(Jau),2026-03-29,2200.0,2026-03-31,Actual
Uttar Pradesh,Cereals,Jowar(Sorghum),2026-03-29,2010.0,2026-03-31,Actual
Uttar Pradesh,Cereals,Jowar(Sorghum),2026-03-27,5550.0,2026-03-31,Actual
Uttar Pradesh,Cereals,Maize,2026-03-29,2033.81,2026-03-31,Actual
Uttar Pradesh,Cereals,Maize,2026-03-28,2390.23,2026-03-31,Actual
Uttar Pradesh,Cereals,Maize,2026-03-27,1849.78,2026-03-31,Actual
Uttar Pradesh,Cereals,Paddy(Common),2026-03-29,2302.71,2026-03-31,Actual
Uttar Pradesh,Cereals,Paddy(Common),2026-03-28,2367.49,2026-03-31,Actual
Uttar Pradesh,Cereals,Paddy(Common),2026-03-27,2117.06,2026-03-31,Actual
Uttar Pradesh,Cereals,Wheat,2026-03-29,2353.8,2026-03-31,Actual
Uttar Pradesh,Cereals,Wheat,2026-03-28,2496.41,2026-03-31,Actual
Uttar Pradesh,Cereals,Wheat,2026-03-27,2348.7,2026-03-31,Actual
Uttar Pradesh,Oil Seeds,Groundnut,2026-03-29,6500.0,2026-03-31,Actual
Uttar Pradesh,Oil Seeds,Groundnut,2026-03-28,5740.0,2026-03-31,Actual
Uttar Pradesh,Oil Seeds,Mustard,2026-03-29,6036.48,2026-03-31,Actual
Uttar Pradesh,Oil Seeds,Mustard,2026-03-28,5716.35,2026-03-31,Actual
Uttar Pradesh,Oil Seeds,Mustard,2026-03-27,5944.79,2026-03-31,Actual
Uttar Pradesh,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-28,11886.0,2026-03-31,Actual
Uttar Pradesh,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-27,15053.0,2026-03-31,Actual
Uttar Pradesh,Pulses,Bengal Gram(Gram)(Whole),2026-03-29,5383.22,2026-03-31,Actual
Uttar Pradesh,Pulses,Bengal Gram(Gram)(Whole),2026-03-28,5364.62,2026-03-31,Actual
Uttar Pradesh,Pulses,Bengal Gram(Gram)(Whole),2026-03-27,5820.0,2026-03-31,Actual
Uttar Pradesh,Pulses,Lentil(Masur)(Whole),2026-03-29,6747.33,2026-03-31,Actual
Uttar Pradesh,Pulses,Lentil(Masur)(Whole),2026-03-28,6119.03,2026-03-31,Actual
Uttar Pradesh,Vegetables,Onion,2026-03-29,1274.62,2026-03-31,Actual
Uttar Pradesh,Vegetables,Onion,2026-03-28,1303.21,2026-03-31,Actual
Uttar Pradesh,Vegetables,Onion,2026-03-27,1330.0,2026-03-31,Actual
Uttar Pradesh,Vegetables,Potato,2026-03-29,624.39,2026-03-31,Actual
Uttar Pradesh,Vegetables,Potato,2026-03-28,608.62,2026-03-31,Actual
Uttar Pradesh,Vegetables,Potato,2026-03-27,652.19,2026-03-31,Actual
Uttar Pradesh,Vegetables,Tomato,2026-03-29,1332.14,2026-03-31,Actual
Uttar Pradesh,Vegetables,Tomato,2026-03-28,1407.37,2026-03-31,Actual
Uttar Pradesh,Vegetables,Tomato,2026-03-27,1315.15,2026-03-31,Actual
