state,commodity_group,commodity,price_date,price,source_date,price_type
Uttar Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-20,1839.77,2026-03-22,Actual
Uttar Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-19,1855.68,2026-03-22,Actual
Uttar Pradesh,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-18,1824.7,2026-03-22,Actual
Uttar Pradesh,Cereals,Barley(Jau),2026-03-20,1983.36,2026-03-22,Actual
Uttar Pradesh,Cereals,Barley(Jau),2026-03-19,2097.87,2026-03-22,Actual
Uttar Pradesh,Cereals,Barley(Jau),2026-03-18,1960.0,2026-03-22,Actual
Uttar Pradesh,Cereals,Jowar(Sorghum),2026-03-18,5550.0,2026-03-22,Actual
Uttar Pradesh,Cereals,Maize,2026-03-20,1859.45,2026-03-22,Actual
Uttar Pradesh,Cereals,Maize,2026-03-19,1930.82,2026-03-22,Actual
Uttar Pradesh,Cereals,Maize,2026-03-18,1919.37,2026-03-22,Actual
Uttar Pradesh,Cereals,Paddy(Common),2026-03-20,2266.8,2026-03-22,Actual
Uttar Pradesh,Cereals,Paddy(Common),2026-03-19,2173.23,2026-03-22,Actual
Uttar Pradesh,Cereals,Paddy(Common),2026-03-18,2149.95,2026-03-22,Actual
Uttar Pradesh,Cereals,Wheat,2026-03-20,2401.3,2026-03-22,Actual
Uttar Pradesh,Cereals,Wheat,2026-03-19,2365.4,2026-03-22,Actual
Uttar Pradesh,Cereals,Wheat,2026-03-18,2356.71,2026-03-22,Actual
Uttar Pradesh,Oil Seeds,Groundnut,2026-03-20,5749.86,2026-03-22,Actual
Uttar Pradesh,Oil Seeds,Groundnut,2026-03-19,6000.0,2026-03-22,Actual
Uttar Pradesh,Oil Seeds,Groundnut,2026-03-18,6200.0,2026-03-22,Actual
Uttar Pradesh,Oil Seeds,Mustard,2026-03-20,6134.12,2026-03-22,Actual
Uttar Pradesh,Oil Seeds,Mustard,2026-03-19,6160.16,2026-03-22,Actual
Uttar Pradesh,Oil Seeds,Mustard,2026-03-18,6259.9,2026-03-22,Actual
Uttar Pradesh,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-20,13525.0,2026-03-22,Actual
Uttar Pradesh,Pulses,Bengal Gram(Gram)(Whole),2026-03-20,5157.72,2026-03-22,Actual
Uttar Pradesh,Pulses,Bengal Gram(Gram)(Whole),2026-03-19,5252.94,2026-03-22,Actual
Uttar Pradesh,Pulses,Bengal Gram(Gram)(Whole),2026-03-18,5205.32,2026-03-22,Actual
Uttar Pradesh,Pulses,Lentil(Masur)(Whole),2026-03-20,7450.0,2026-03-22,Actual
Uttar Pradesh,Pulses,Lentil(Masur)(Whole),2026-03-19,6321.74,2026-03-22,Actual
Uttar Pradesh,Pulses,Lentil(Masur)(Whole),2026-03-18,6111.79,2026-03-22,Actual
Uttar Pradesh,Vegetables,Onion,2026-03-20,1434.45,2026-03-22,Actual
Uttar Pradesh,Vegetables,Onion,2026-03-19,1359.18,2026-03-22,Actual
Uttar Pradesh,Vegetables,Onion,2026-03-18,1329.98,2026-03-22,Actual
Uttar Pradesh,Vegetables,Potato,2026-03-20,616.81,2026-03-22,Actual
Uttar Pradesh,Vegetables,Potato,2026-03-19,484.32,2026-03-22,Actual
Uttar Pradesh,Vegetables,Potato,2026-03-18,494.53,2026-03-22,Actual
Uttar Pradesh,Vegetables,Tomato,2026-03-20,1162.56,2026-03-22,Actual
Uttar Pradesh,Vegetables,Tomato,2026-03-19,1197.92,2026-03-22,Actual
Uttar Pradesh,Vegetables,Tomato,2026-03-18,1824.5,2026-03-22,Actual
