,,,,Marketwise Price & Arrival Report (17-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 17 Mar, 2026","Price on 16 Mar, 2026","Price on 15 Mar, 2026","Arrival on 17 Mar, 2026","Arrival on 16 Mar, 2026","Arrival on 15 Mar, 2026"
Cereals,Maize,2400.00,1600.00,-,-,0.80,-,-
Cereals,Paddy(Common),2369.00,2100.00,-,-,0.50,-,-
Oil Seeds,Mustard,6200.00,4000.00,-,-,2.20,-,-
Pulses,Lentil(Masur)(Whole),7000.00,9402.40,9205.95,-,167.00,210.00,-
Vegetables,Onion,-,1831.79,1832.93,1744.44,195.00,167.00,90.00
Vegetables,Potato,-,1091.91,1055.21,1152.63,235.00,240.00,95.00
Vegetables,Tomato,-,1675.56,2180.00,2000.00,45.00,35.00,17.00

