,,,,Marketwise Price & Arrival Report (25-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 25 Mar, 2026","Price on 24 Mar, 2026","Price on 23 Mar, 2026","Arrival on 25 Mar, 2026","Arrival on 24 Mar, 2026","Arrival on 23 Mar, 2026"
Cereals,Maize,2400.00,-,1600.00,-,-,0.60,-
Cereals,Paddy(Common),2369.00,-,2100.00,-,-,0.40,-
Oil Seeds,Mustard,6200.00,-,6150.00,-,-,1.00,-
Pulses,Lentil(Masur)(Whole),7000.00,9439.06,9392.20,9409.76,160.00,218.00,205.00
Vegetables,Onion,-,1858.82,1806.62,1634.81,170.00,143.50,451.00
Vegetables,Potato,-,1387.18,1269.54,1037.68,195.00,197.00,207.00
Vegetables,Tomato,-,1882.61,1735.37,2043.35,23.00,32.80,34.60

