,,,,Marketwise Price & Arrival Report (18-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 18 Mar, 2026","Price on 17 Mar, 2026","Price on 16 Mar, 2026","Arrival on 18 Mar, 2026","Arrival on 17 Mar, 2026","Arrival on 16 Mar, 2026"
Cereals,Maize,2400.00,-,1600.00,-,-,0.80,-
Cereals,Paddy(Common),2369.00,-,2100.00,-,-,0.50,-
Oil Seeds,Mustard,6200.00,-,4000.00,-,-,2.20,-
Pulses,Lentil(Masur)(Whole),7000.00,9385.33,9402.40,9205.95,167.00,167.00,210.00
Vegetables,Onion,-,1690.00,1831.79,1832.93,200.00,195.00,167.00
Vegetables,Potato,-,1086.88,1091.91,1055.21,221.00,235.00,240.00
Vegetables,Tomato,-,1931.25,1675.56,2180.00,32.00,45.00,35.00

