,,,,Marketwise Price & Arrival Report (31-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 31 Jan, 2026","Price on 30 Jan, 2026","Price on 29 Jan, 2026","Arrival on 31 Jan, 2026","Arrival on 30 Jan, 2026","Arrival on 29 Jan, 2026"
Vegetables,Onion,-,1700.00,1700.00,1700.00,135.08,227.40,147.92
Vegetables,Potato,-,400.00,400.00,400.00,190.90,339.55,471.60
Vegetables,Tomato,-,2800.00,2800.00,2800.00,213.38,161.95,157.18

