state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Chandigarh,Onion,Vegetables,,,2026-02-22,1300.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-21,2026-02-23,1300.0,0.0,2026-02-22,1300.0,predicted
Chandigarh,Onion,Vegetables,,,2026-02-23,1300.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-21,2026-02-23,1300.0,0.0,2026-02-23,1300.0,predicted
Chandigarh,Onion,Vegetables,,,2026-02-24,1300.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-21,2026-02-23,1300.0,0.0,2026-02-24,1300.0,predicted
Chandigarh,Potato,Vegetables,,,2026-02-22,200.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-21,2026-02-23,200.0,0.0,2026-02-22,200.0,predicted
Chandigarh,Potato,Vegetables,,,2026-02-23,200.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-21,2026-02-23,200.0,0.0,2026-02-23,200.0,predicted
Chandigarh,Potato,Vegetables,,,2026-02-24,200.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-21,2026-02-23,200.0,0.0,2026-02-24,200.0,predicted
Chandigarh,Tomato,Vegetables,,,2026-02-22,1600.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-21,2026-02-23,1600.0,0.0,2026-02-22,1600.0,predicted
Chandigarh,Tomato,Vegetables,,,2026-02-23,1600.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-21,2026-02-23,1600.0,0.0,2026-02-23,1600.0,predicted
Chandigarh,Tomato,Vegetables,,,2026-02-24,1600.0,hybrid_trend,0.0,0.0,0.0,LOW,2026-02-21,2026-02-23,1600.0,0.0,2026-02-24,1600.0,predicted
