state,commodity_group,commodity,price_date,price,source_date,price_type
Telangana,Cereals,Maize,2026-02-23,2300.0,2026-02-25,Actual
Telangana,Cereals,Maize,2026-02-22,2246.15,2026-02-25,Actual
Telangana,Cereals,Maize,2026-02-21,2300.0,2026-02-25,Actual
Telangana,Cereals,Paddy(Common),2026-02-23,2381.37,2026-02-25,Actual
Telangana,Cereals,Paddy(Common),2026-02-22,2377.06,2026-02-25,Actual
Telangana,Cereals,Paddy(Common),2026-02-21,2312.38,2026-02-25,Actual
Telangana,Fibre Crops,Cotton,2026-02-23,7846.76,2026-02-25,Actual
Telangana,Fibre Crops,Cotton,2026-02-22,8000.0,2026-02-25,Actual
Telangana,Fibre Crops,Cotton,2026-02-21,6020.0,2026-02-25,Actual
Telangana,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-23,9461.0,2026-02-25,Actual
Telangana,Oil Seeds,Soyabean,2026-02-23,5239.0,2026-02-25,Actual
Telangana,Oil Seeds,Soyabean,2026-02-21,5289.0,2026-02-25,Actual
Telangana,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-23,7446.45,2026-02-25,Actual
Telangana,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-21,7789.0,2026-02-25,Actual
Telangana,Pulses,Bengal Gram(Gram)(Whole),2026-02-21,5325.0,2026-02-25,Actual
Telangana,Vegetables,Onion,2026-02-23,1025.98,2026-02-25,Actual
Telangana,Vegetables,Onion,2026-02-22,1000.0,2026-02-25,Actual
Telangana,Vegetables,Onion,2026-02-21,1135.93,2026-02-25,Actual
Telangana,Vegetables,Potato,2026-02-23,827.09,2026-02-25,Actual
Telangana,Vegetables,Potato,2026-02-22,850.0,2026-02-25,Actual
Telangana,Vegetables,Potato,2026-02-21,959.29,2026-02-25,Actual
Telangana,Vegetables,Tomato,2026-02-23,598.67,2026-02-25,Actual
Telangana,Vegetables,Tomato,2026-02-22,676.18,2026-02-25,Actual
Telangana,Vegetables,Tomato,2026-02-21,700.21,2026-02-25,Actual
