state,commodity_group,commodity,price_date,price,source_date,price_type
Rajasthan,Cereals,Bajra(Pearl Millet/Cumbu),2026-02-21,1700.0,2026-02-23,Actual
Rajasthan,Cereals,Bajra(Pearl Millet/Cumbu),2026-02-20,2170.71,2026-02-23,Actual
Rajasthan,Cereals,Bajra(Pearl Millet/Cumbu),2026-02-19,1955.13,2026-02-23,Actual
Rajasthan,Cereals,Barley(Jau),2026-02-21,2170.8,2026-02-23,Actual
Rajasthan,Cereals,Barley(Jau),2026-02-20,2288.96,2026-02-23,Actual
Rajasthan,Cereals,Barley(Jau),2026-02-19,2243.23,2026-02-23,Actual
Rajasthan,Cereals,Jowar(Sorghum),2026-02-19,2350.0,2026-02-23,Actual
Rajasthan,Cereals,Maize,2026-02-21,1620.44,2026-02-23,Actual
Rajasthan,Cereals,Maize,2026-02-20,1591.44,2026-02-23,Actual
Rajasthan,Cereals,Maize,2026-02-19,1546.93,2026-02-23,Actual
Rajasthan,Cereals,Paddy(Common),2026-02-21,3700.0,2026-02-23,Actual
Rajasthan,Cereals,Paddy(Common),2026-02-20,3650.0,2026-02-23,Actual
Rajasthan,Cereals,Paddy(Common),2026-02-19,3814.01,2026-02-23,Actual
Rajasthan,Cereals,Wheat,2026-02-21,2135.31,2026-02-23,Actual
Rajasthan,Cereals,Wheat,2026-02-20,2444.12,2026-02-23,Actual
Rajasthan,Cereals,Wheat,2026-02-19,2456.73,2026-02-23,Actual
Rajasthan,Fibre Crops,Cotton,2026-02-21,7344.88,2026-02-23,Actual
Rajasthan,Fibre Crops,Cotton,2026-02-20,7302.09,2026-02-23,Actual
Rajasthan,Fibre Crops,Cotton,2026-02-19,7236.44,2026-02-23,Actual
Rajasthan,Oil Seeds,Groundnut,2026-02-21,6282.19,2026-02-23,Actual
Rajasthan,Oil Seeds,Groundnut,2026-02-20,6314.79,2026-02-23,Actual
Rajasthan,Oil Seeds,Groundnut,2026-02-19,6655.88,2026-02-23,Actual
Rajasthan,Oil Seeds,Mustard,2026-02-21,6024.42,2026-02-23,Actual
Rajasthan,Oil Seeds,Mustard,2026-02-20,5990.29,2026-02-23,Actual
Rajasthan,Oil Seeds,Mustard,2026-02-19,6021.6,2026-02-23,Actual
Rajasthan,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-20,8300.0,2026-02-23,Actual
Rajasthan,Oil Seeds,Soyabean,2026-02-21,4758.19,2026-02-23,Actual
Rajasthan,Oil Seeds,Soyabean,2026-02-20,4944.11,2026-02-23,Actual
Rajasthan,Oil Seeds,Soyabean,2026-02-19,4793.32,2026-02-23,Actual
Rajasthan,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-21,6340.0,2026-02-23,Actual
Rajasthan,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-20,6250.0,2026-02-23,Actual
Rajasthan,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-19,6575.0,2026-02-23,Actual
Rajasthan,Pulses,Bengal Gram(Gram)(Whole),2026-02-21,5065.44,2026-02-23,Actual
Rajasthan,Pulses,Bengal Gram(Gram)(Whole),2026-02-20,5324.74,2026-02-23,Actual
Rajasthan,Pulses,Bengal Gram(Gram)(Whole),2026-02-19,4782.62,2026-02-23,Actual
Rajasthan,Pulses,Black Gram(Urd Beans)(Whole),2026-02-21,5599.51,2026-02-23,Actual
Rajasthan,Pulses,Black Gram(Urd Beans)(Whole),2026-02-20,6144.5,2026-02-23,Actual
Rajasthan,Pulses,Black Gram(Urd Beans)(Whole),2026-02-19,5956.71,2026-02-23,Actual
Rajasthan,Pulses,Green Gram(Moong)(Whole),2026-02-21,7144.77,2026-02-23,Actual
Rajasthan,Pulses,Green Gram(Moong)(Whole),2026-02-20,7256.98,2026-02-23,Actual
Rajasthan,Pulses,Green Gram(Moong)(Whole),2026-02-19,7169.39,2026-02-23,Actual
Rajasthan,Pulses,Lentil(Masur)(Whole),2026-02-21,5380.0,2026-02-23,Actual
Rajasthan,Pulses,Lentil(Masur)(Whole),2026-02-20,5981.0,2026-02-23,Actual
Rajasthan,Pulses,Lentil(Masur)(Whole),2026-02-19,5410.0,2026-02-23,Actual
Rajasthan,Vegetables,Onion,2026-02-21,1265.92,2026-02-23,Actual
Rajasthan,Vegetables,Onion,2026-02-20,1224.09,2026-02-23,Actual
Rajasthan,Vegetables,Onion,2026-02-19,1301.12,2026-02-23,Actual
Rajasthan,Vegetables,Potato,2026-02-21,654.02,2026-02-23,Actual
Rajasthan,Vegetables,Potato,2026-02-20,697.7,2026-02-23,Actual
Rajasthan,Vegetables,Potato,2026-02-19,601.95,2026-02-23,Actual
Rajasthan,Vegetables,Tomato,2026-02-21,1590.11,2026-02-23,Actual
Rajasthan,Vegetables,Tomato,2026-02-20,1230.68,2026-02-23,Actual
Rajasthan,Vegetables,Tomato,2026-02-19,1504.96,2026-02-23,Actual
