state,commodity_group,commodity,price_date,price,source_date,price_type
Rajasthan,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-14,1860.36,2026-03-16,Actual
Rajasthan,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-13,1883.9,2026-03-16,Actual
Rajasthan,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-12,1845.38,2026-03-16,Actual
Rajasthan,Cereals,Barley(Jau),2026-03-14,1983.3,2026-03-16,Actual
Rajasthan,Cereals,Barley(Jau),2026-03-13,1878.83,2026-03-16,Actual
Rajasthan,Cereals,Barley(Jau),2026-03-12,1884.18,2026-03-16,Actual
Rajasthan,Cereals,Jowar(Sorghum),2026-03-12,2209.76,2026-03-16,Actual
Rajasthan,Cereals,Maize,2026-03-14,1596.62,2026-03-16,Actual
Rajasthan,Cereals,Maize,2026-03-13,1458.85,2026-03-16,Actual
Rajasthan,Cereals,Maize,2026-03-12,1444.0,2026-03-16,Actual
Rajasthan,Cereals,Paddy(Common),2026-03-14,3645.0,2026-03-16,Actual
Rajasthan,Cereals,Paddy(Common),2026-03-13,3563.0,2026-03-16,Actual
Rajasthan,Cereals,Paddy(Common),2026-03-12,3730.0,2026-03-16,Actual
Rajasthan,Cereals,Wheat,2026-03-14,2392.29,2026-03-16,Actual
Rajasthan,Cereals,Wheat,2026-03-13,2351.53,2026-03-16,Actual
Rajasthan,Cereals,Wheat,2026-03-12,2383.67,2026-03-16,Actual
Rajasthan,Fibre Crops,Cotton,2026-03-14,7407.5,2026-03-16,Actual
Rajasthan,Fibre Crops,Cotton,2026-03-13,7388.47,2026-03-16,Actual
Rajasthan,Fibre Crops,Cotton,2026-03-12,7364.29,2026-03-16,Actual
Rajasthan,Oil Seeds,Groundnut,2026-03-12,6950.0,2026-03-16,Actual
Rajasthan,Oil Seeds,Mustard,2026-03-14,6347.06,2026-03-16,Actual
Rajasthan,Oil Seeds,Mustard,2026-03-13,6220.85,2026-03-16,Actual
Rajasthan,Oil Seeds,Mustard,2026-03-12,6222.88,2026-03-16,Actual
Rajasthan,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-03-13,17350.0,2026-03-16,Actual
Rajasthan,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-03-12,11600.0,2026-03-16,Actual
Rajasthan,Oil Seeds,Soyabean,2026-03-14,5160.59,2026-03-16,Actual
Rajasthan,Oil Seeds,Soyabean,2026-03-13,5069.62,2026-03-16,Actual
Rajasthan,Oil Seeds,Soyabean,2026-03-12,5171.56,2026-03-16,Actual
Rajasthan,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-12,6260.0,2026-03-16,Actual
Rajasthan,Pulses,Bengal Gram(Gram)(Whole),2026-03-14,4998.64,2026-03-16,Actual
Rajasthan,Pulses,Bengal Gram(Gram)(Whole),2026-03-13,4811.29,2026-03-16,Actual
Rajasthan,Pulses,Bengal Gram(Gram)(Whole),2026-03-12,5001.52,2026-03-16,Actual
Rajasthan,Pulses,Black Gram(Urd Beans)(Whole),2026-03-14,5785.71,2026-03-16,Actual
Rajasthan,Pulses,Black Gram(Urd Beans)(Whole),2026-03-13,5929.66,2026-03-16,Actual
Rajasthan,Pulses,Black Gram(Urd Beans)(Whole),2026-03-12,5244.12,2026-03-16,Actual
Rajasthan,Pulses,Green Gram(Moong)(Whole),2026-03-14,7305.53,2026-03-16,Actual
Rajasthan,Pulses,Green Gram(Moong)(Whole),2026-03-13,7300.16,2026-03-16,Actual
Rajasthan,Pulses,Green Gram(Moong)(Whole),2026-03-12,6671.98,2026-03-16,Actual
Rajasthan,Pulses,Lentil(Masur)(Whole),2026-03-14,6813.16,2026-03-16,Actual
Rajasthan,Pulses,Lentil(Masur)(Whole),2026-03-13,6752.94,2026-03-16,Actual
Rajasthan,Pulses,Lentil(Masur)(Whole),2026-03-12,6370.53,2026-03-16,Actual
Rajasthan,Vegetables,Onion,2026-03-14,1483.34,2026-03-16,Actual
Rajasthan,Vegetables,Onion,2026-03-13,941.2,2026-03-16,Actual
Rajasthan,Vegetables,Onion,2026-03-12,856.57,2026-03-16,Actual
Rajasthan,Vegetables,Potato,2026-03-14,750.84,2026-03-16,Actual
Rajasthan,Vegetables,Potato,2026-03-13,577.57,2026-03-16,Actual
Rajasthan,Vegetables,Potato,2026-03-12,616.28,2026-03-16,Actual
Rajasthan,Vegetables,Tomato,2026-03-14,1209.26,2026-03-16,Actual
Rajasthan,Vegetables,Tomato,2026-03-13,1064.03,2026-03-16,Actual
Rajasthan,Vegetables,Tomato,2026-03-12,1403.9,2026-03-16,Actual
