state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Tripura,Onion,Vegetables,,,2026-03-18,2277.37,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-17,2026-03-19,2407.41,-216.73000000000002,2026-03-18,2277.37,predicted
Tripura,Onion,Vegetables,,,2026-03-19,2190.68,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-17,2026-03-19,2407.41,-216.73000000000002,2026-03-19,2190.68,predicted
Tripura,Onion,Vegetables,,,2026-03-20,2103.99,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-17,2026-03-19,2407.41,-216.73000000000002,2026-03-20,2103.99,predicted
Tripura,Paddy(Common),Cereals,,,2026-03-16,2250.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-15,2026-03-19,2250.0,0.0,2026-03-16,2250.0,predicted
Tripura,Paddy(Common),Cereals,,,2026-03-17,2250.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-15,2026-03-19,2250.0,0.0,2026-03-17,2250.0,predicted
Tripura,Paddy(Common),Cereals,,,2026-03-18,2250.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-15,2026-03-19,2250.0,0.0,2026-03-18,2250.0,predicted
Tripura,Potato,Vegetables,,,2026-03-18,1665.85,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-17,2026-03-19,1652.94,21.519999999999982,2026-03-18,1665.85,predicted
Tripura,Potato,Vegetables,,,2026-03-19,1674.46,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-17,2026-03-19,1652.94,21.519999999999982,2026-03-19,1674.46,predicted
Tripura,Potato,Vegetables,,,2026-03-20,1683.07,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-17,2026-03-19,1652.94,21.519999999999982,2026-03-20,1683.07,predicted
Tripura,Tomato,Vegetables,,,2026-03-18,2320.59,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-17,2026-03-19,1994.12,544.1199999999999,2026-03-18,2320.59,predicted
Tripura,Tomato,Vegetables,,,2026-03-19,2538.24,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-17,2026-03-19,1994.12,544.1199999999999,2026-03-19,2538.24,predicted
Tripura,Tomato,Vegetables,,,2026-03-20,2755.89,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-17,2026-03-19,1994.12,544.1199999999999,2026-03-20,2755.89,predicted
