state,commodity_group,commodity,source_date,price_date,price,is_predicted,model_used,confidence_score,predicted_date,predicted_price
Tripura,Vegetables,Onion,2026-01-30,2026-01-28,3107.14,False,,,,
Tripura,Vegetables,Onion,2026-01-30,2026-01-27,2666.67,False,,,,
Tripura,Vegetables,Onion,2026-01-30,2026-01-26,3200.0,False,,,,
Tripura,Vegetables,Potato,2026-01-30,2026-01-28,1718.06,False,,,,
Tripura,Vegetables,Potato,2026-01-30,2026-01-27,1854.29,False,,,,
Tripura,Vegetables,Potato,2026-01-30,2026-01-26,1585.78,False,,,,
Tripura,Vegetables,Tomato,2026-01-30,2026-01-28,4318.75,False,,,,
Tripura,Vegetables,Tomato,2026-01-30,2026-01-27,3796.15,False,,,,
Tripura,Vegetables,Tomato,2026-01-30,2026-01-26,4500.0,False,,,,
Tripura,,Onion,,,,True,HYBRID_MODEL,,2026-01-29,3371.42
Tripura,,Onion,,,,True,HYBRID_MODEL,,2026-01-30,3547.61
Tripura,,Onion,,,,True,HYBRID_MODEL,,2026-01-31,3723.8
Tripura,,Potato,,,,True,HYBRID_MODEL,,2026-01-29,1636.32
Tripura,,Potato,,,,True,HYBRID_MODEL,,2026-01-30,1581.83
Tripura,,Potato,,,,True,HYBRID_MODEL,,2026-01-31,1527.34
Tripura,,Tomato,,,,True,HYBRID_MODEL,,2026-01-29,4632.31
Tripura,,Tomato,,,,True,HYBRID_MODEL,,2026-01-30,4841.35
Tripura,,Tomato,,,,True,HYBRID_MODEL,,2026-01-31,5050.39
