state,commodity,model,rmse,mae,mape,confidence,train_points
Andhra Pradesh,Bengal Gram(Gram)(Whole),fallback_copy,,,,LOW,1
Andhra Pradesh,Black Gram(Urd Beans)(Whole),fallback_copy,,,,LOW,1
Andhra Pradesh,Cotton,fallback_copy,,,,LOW,1
Andhra Pradesh,Groundnut,hybrid_trend,,,,LOW,3
Andhra Pradesh,Onion,fallback_copy,,,,LOW,1
Andhra Pradesh,Potato,hybrid_ma,,,,LOW,2
Andhra Pradesh,Sunflower Seed,fallback_copy,,,,LOW,1
Andhra Pradesh,Tomato,hybrid_trend,,,,LOW,3
