state,commodity,model,rmse,mae,mape,confidence,train_points
Karnataka,Arhar(Tur/Red Gram)(Whole),fallback_copy,,,,LOW,1
Karnataka,Cotton,hybrid_trend,,,,LOW,3
Karnataka,Groundnut,fallback_copy,,,,LOW,1
Karnataka,Paddy(Common),hybrid_ma,,,,LOW,2
