state,commodity_group,commodity,price_date,price,source_date,price_type
Karnataka,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-16,2212.35,2026-03-18,Actual
Karnataka,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-15,2162.0,2026-03-18,Actual
Karnataka,Cereals,Bajra(Pearl Millet/Cumbu),2026-03-14,2067.83,2026-03-18,Actual
Karnataka,Cereals,Barley(Jau),2026-03-14,4311.0,2026-03-18,Actual
Karnataka,Cereals,Jowar(Sorghum),2026-03-16,3085.44,2026-03-18,Actual
Karnataka,Cereals,Jowar(Sorghum),2026-03-15,3126.58,2026-03-18,Actual
Karnataka,Cereals,Jowar(Sorghum),2026-03-14,3513.25,2026-03-18,Actual
Karnataka,Cereals,Maize,2026-03-16,1697.53,2026-03-18,Actual
Karnataka,Cereals,Maize,2026-03-15,1703.41,2026-03-18,Actual
Karnataka,Cereals,Maize,2026-03-14,1707.34,2026-03-18,Actual
Karnataka,Cereals,Paddy(Common),2026-03-16,2282.25,2026-03-18,Actual
Karnataka,Cereals,Paddy(Common),2026-03-15,2285.83,2026-03-18,Actual
Karnataka,Cereals,Paddy(Common),2026-03-14,2307.21,2026-03-18,Actual
Karnataka,Cereals,Ragi(Finger Millet),2026-03-16,3464.47,2026-03-18,Actual
Karnataka,Cereals,Ragi(Finger Millet),2026-03-15,3433.0,2026-03-18,Actual
Karnataka,Cereals,Ragi(Finger Millet),2026-03-14,3487.65,2026-03-18,Actual
Karnataka,Cereals,Wheat,2026-03-16,3878.83,2026-03-18,Actual
Karnataka,Cereals,Wheat,2026-03-14,3987.82,2026-03-18,Actual
Karnataka,Fibre Crops,Cotton,2026-03-16,7836.24,2026-03-18,Actual
Karnataka,Fibre Crops,Cotton,2026-03-14,7796.04,2026-03-18,Actual
Karnataka,Oil Seeds,Copra,2026-03-16,23743.78,2026-03-18,Actual
Karnataka,Oil Seeds,Copra,2026-03-15,29901.96,2026-03-18,Actual
Karnataka,Oil Seeds,Copra,2026-03-14,21094.83,2026-03-18,Actual
Karnataka,Oil Seeds,Groundnut,2026-03-16,7856.48,2026-03-18,Actual
Karnataka,Oil Seeds,Groundnut,2026-03-15,4850.0,2026-03-18,Actual
Karnataka,Oil Seeds,Groundnut,2026-03-14,7511.01,2026-03-18,Actual
Karnataka,Oil Seeds,Mustard,2026-03-16,10250.0,2026-03-18,Actual
Karnataka,Oil Seeds,Mustard,2026-03-14,10250.0,2026-03-18,Actual
Karnataka,Oil Seeds,Safflower,2026-03-16,4880.78,2026-03-18,Actual
Karnataka,Oil Seeds,Safflower,2026-03-14,4872.67,2026-03-18,Actual
Karnataka,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-03-14,16500.0,2026-03-18,Actual
Karnataka,Oil Seeds,Soyabean,2026-03-16,5439.96,2026-03-18,Actual
Karnataka,Oil Seeds,Soyabean,2026-03-15,4902.0,2026-03-18,Actual
Karnataka,Oil Seeds,Soyabean,2026-03-14,5346.37,2026-03-18,Actual
Karnataka,Oil Seeds,Sunflower,2026-03-16,7284.82,2026-03-18,Actual
Karnataka,Oil Seeds,Sunflower,2026-03-15,6718.14,2026-03-18,Actual
Karnataka,Oil Seeds,Sunflower,2026-03-14,6718.72,2026-03-18,Actual
Karnataka,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-16,7548.55,2026-03-18,Actual
Karnataka,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-15,7532.67,2026-03-18,Actual
Karnataka,Pulses,Arhar(Tur/Red Gram)(Whole),2026-03-14,7515.02,2026-03-18,Actual
Karnataka,Pulses,Bengal Gram(Gram)(Whole),2026-03-16,5071.78,2026-03-18,Actual
Karnataka,Pulses,Bengal Gram(Gram)(Whole),2026-03-15,4977.2,2026-03-18,Actual
Karnataka,Pulses,Bengal Gram(Gram)(Whole),2026-03-14,5502.88,2026-03-18,Actual
Karnataka,Pulses,Black Gram(Urd Beans)(Whole),2026-03-16,12650.0,2026-03-18,Actual
Karnataka,Pulses,Black Gram(Urd Beans)(Whole),2026-03-14,12650.0,2026-03-18,Actual
Karnataka,Pulses,Green Gram(Moong)(Whole),2026-03-16,8956.14,2026-03-18,Actual
Karnataka,Pulses,Green Gram(Moong)(Whole),2026-03-14,10479.65,2026-03-18,Actual
