state,commodity_group,commodity,price_date,price,source_date,price_type
West Bengal,Cereals,Maize,2026-02-13,2245.0,2026-02-16,Actual
West Bengal,Cereals,Maize,2026-02-12,2275.0,2026-02-16,Actual
West Bengal,Cereals,Paddy(Common),2026-02-14,2372.08,2026-02-16,Actual
West Bengal,Cereals,Paddy(Common),2026-02-13,2300.82,2026-02-16,Actual
West Bengal,Cereals,Paddy(Common),2026-02-12,2311.1,2026-02-16,Actual
West Bengal,Cereals,Wheat,2026-02-14,2589.67,2026-02-16,Actual
West Bengal,Cereals,Wheat,2026-02-13,2612.31,2026-02-16,Actual
West Bengal,Cereals,Wheat,2026-02-12,2605.98,2026-02-16,Actual
West Bengal,Oil Seeds,Groundnut,2026-02-12,9800.0,2026-02-16,Actual
West Bengal,Oil Seeds,Mustard,2026-02-14,6665.93,2026-02-16,Actual
West Bengal,Oil Seeds,Mustard,2026-02-13,6711.71,2026-02-16,Actual
West Bengal,Oil Seeds,Mustard,2026-02-12,6678.3,2026-02-16,Actual
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-14,6744.78,2026-02-16,Actual
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-13,6752.17,2026-02-16,Actual
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-12,6746.88,2026-02-16,Actual
West Bengal,Vegetables,Onion,2026-02-14,1972.64,2026-02-16,Actual
West Bengal,Vegetables,Onion,2026-02-13,1902.58,2026-02-16,Actual
West Bengal,Vegetables,Onion,2026-02-12,1911.54,2026-02-16,Actual
West Bengal,Vegetables,Potato,2026-02-14,896.23,2026-02-16,Actual
West Bengal,Vegetables,Potato,2026-02-13,908.95,2026-02-16,Actual
West Bengal,Vegetables,Potato,2026-02-12,911.43,2026-02-16,Actual
West Bengal,Vegetables,Tomato,2026-02-14,1988.28,2026-02-16,Actual
West Bengal,Vegetables,Tomato,2026-02-13,1776.22,2026-02-16,Actual
West Bengal,Vegetables,Tomato,2026-02-12,1887.04,2026-02-16,Actual
