state,commodity_group,commodity,price_date,price,source_date,price_type
West Bengal,Cereals,Maize,2026-02-15,2275.0,2026-02-17,Actual
West Bengal,Cereals,Maize,2026-02-13,2245.0,2026-02-17,Actual
West Bengal,Cereals,Paddy(Common),2026-02-15,2303.25,2026-02-17,Actual
West Bengal,Cereals,Paddy(Common),2026-02-14,2372.08,2026-02-17,Actual
West Bengal,Cereals,Paddy(Common),2026-02-13,2300.82,2026-02-17,Actual
West Bengal,Cereals,Wheat,2026-02-15,2587.27,2026-02-17,Actual
West Bengal,Cereals,Wheat,2026-02-14,2589.67,2026-02-17,Actual
West Bengal,Cereals,Wheat,2026-02-13,2612.31,2026-02-17,Actual
West Bengal,Oil Seeds,Mustard,2026-02-15,6703.06,2026-02-17,Actual
West Bengal,Oil Seeds,Mustard,2026-02-14,6665.93,2026-02-17,Actual
West Bengal,Oil Seeds,Mustard,2026-02-13,6711.71,2026-02-17,Actual
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-15,6751.43,2026-02-17,Actual
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-14,6744.78,2026-02-17,Actual
West Bengal,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-13,6752.17,2026-02-17,Actual
West Bengal,Vegetables,Onion,2026-02-15,1942.13,2026-02-17,Actual
West Bengal,Vegetables,Onion,2026-02-14,1972.64,2026-02-17,Actual
West Bengal,Vegetables,Onion,2026-02-13,1902.58,2026-02-17,Actual
West Bengal,Vegetables,Potato,2026-02-15,909.17,2026-02-17,Actual
West Bengal,Vegetables,Potato,2026-02-14,896.23,2026-02-17,Actual
West Bengal,Vegetables,Potato,2026-02-13,908.95,2026-02-17,Actual
West Bengal,Vegetables,Tomato,2026-02-15,1973.99,2026-02-17,Actual
West Bengal,Vegetables,Tomato,2026-02-14,1988.28,2026-02-17,Actual
West Bengal,Vegetables,Tomato,2026-02-13,1776.22,2026-02-17,Actual
