state,commodity_group,commodity,price_date,price,source_date,price_type
Odisha,Cereals,Maize,2026-03-02,2500.0,2026-03-04,Actual
Odisha,Cereals,Paddy(Common),2026-03-01,2369.0,2026-03-04,Actual
Odisha,Cereals,Paddy(Common),2026-02-28,2369.0,2026-03-04,Actual
Odisha,Fibre Crops,Cotton,2026-03-02,7500.0,2026-03-04,Actual
Odisha,Vegetables,Onion,2026-03-02,1850.0,2026-03-04,Actual
Odisha,Vegetables,Onion,2026-03-01,1700.0,2026-03-04,Actual
Odisha,Vegetables,Onion,2026-02-28,1871.43,2026-03-04,Actual
Odisha,Vegetables,Potato,2026-03-02,1581.97,2026-03-04,Actual
Odisha,Vegetables,Potato,2026-03-01,1589.66,2026-03-04,Actual
Odisha,Vegetables,Potato,2026-02-28,1084.62,2026-03-04,Actual
Odisha,Vegetables,Tomato,2026-03-02,1741.81,2026-03-04,Actual
Odisha,Vegetables,Tomato,2026-03-01,1300.0,2026-03-04,Actual
Odisha,Vegetables,Tomato,2026-02-28,1364.29,2026-03-04,Actual
