state,commodity_group,commodity,price_date,price,source_date,price_type
Odisha,Cereals,Maize,2026-03-16,2250.0,2026-03-18,Actual
Odisha,Cereals,Maize,2026-03-15,2250.0,2026-03-18,Actual
Odisha,Cereals,Paddy(Common),2026-03-16,2369.0,2026-03-18,Actual
Odisha,Cereals,Paddy(Common),2026-03-15,2369.0,2026-03-18,Actual
Odisha,Cereals,Paddy(Common),2026-03-14,2369.0,2026-03-18,Actual
Odisha,Vegetables,Onion,2026-03-16,1666.67,2026-03-18,Actual
Odisha,Vegetables,Onion,2026-03-15,1692.31,2026-03-18,Actual
Odisha,Vegetables,Onion,2026-03-14,1469.77,2026-03-18,Actual
Odisha,Vegetables,Potato,2026-03-16,1385.03,2026-03-18,Actual
Odisha,Vegetables,Potato,2026-03-15,1485.45,2026-03-18,Actual
Odisha,Vegetables,Potato,2026-03-14,1100.0,2026-03-18,Actual
Odisha,Vegetables,Tomato,2026-03-16,1571.11,2026-03-18,Actual
Odisha,Vegetables,Tomato,2026-03-15,1258.0,2026-03-18,Actual
Odisha,Vegetables,Tomato,2026-03-14,1555.93,2026-03-18,Actual
