,,,,Marketwise Price & Arrival Report (21-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 21 Jan, 2026","Price on 20 Jan, 2026","Price on 19 Jan, 2026","Arrival on 21 Jan, 2026","Arrival on 20 Jan, 2026","Arrival on 19 Jan, 2026"
Vegetables,Onion,-,2945.45,2766.67,2923.08,2.20,1.20,1.30
Vegetables,Potato,-,1944.25,1699.33,1581.82,22.60,7.45,7.70
Vegetables,Tomato,-,5414.10,5236.36,4323.81,1.95,1.65,1.05

