,,,,Marketwise Price & Arrival Report (28-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 28 Feb, 2026","Price on 27 Feb, 2026","Price on 26 Feb, 2026","Arrival on 28 Feb, 2026","Arrival on 27 Feb, 2026","Arrival on 26 Feb, 2026"
Cereals,Maize,2400.00,2312.78,2300.00,2191.65,370.05,82.50,114.99
Cereals,Paddy(Common),2369.00,2399.88,2386.89,2441.69,10.10,73.00,121.31
Fibre Crops,Cotton,7710.00,6054.00,7803.35,7634.62,45.29,763.46,393.06
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,7216.00,7420.88,7200.00,5.60,23.80,7.10
Pulses,Bengal Gram(Gram)(Whole),5650.00,5139.00,-,-,4.50,-,-
Pulses,Green Gram(Moong)(Whole),8768.00,-,5200.00,-,-,1.70,-
Vegetables,Onion,-,1074.62,981.89,1213.70,148.00,43.90,159.90
Vegetables,Potato,-,914.55,875.09,852.70,507.50,373.60,452.40
Vegetables,Tomato,-,557.12,560.05,697.04,209.40,219.80,292.30

