,,,,Marketwise Price & Arrival Report (01-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 01 Feb, 2026","Price on 31 Jan, 2026","Price on 30 Jan, 2026","Arrival on 01 Feb, 2026","Arrival on 31 Jan, 2026","Arrival on 30 Jan, 2026"
Cereals,Maize,2400.00,-,2400.00,2400.00,-,40.00,40.00
Cereals,Paddy(Common),2369.00,2369.01,2369.01,2394.06,420.10,317.19,339.20
Fibre Crops,Cotton,7710.00,7783.62,7605.49,7801.09,23.50,93.22,204.59
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,-,9456.00,-,-,1.19,-
Oil Seeds,Soyabean,5328.00,-,5689.00,5789.00,-,14.77,7.75
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,-,8666.00,-,-,3.50
Vegetables,Onion,-,1200.00,1400.00,1171.44,38.50,108.60,186.00
Vegetables,Potato,-,1295.65,1204.46,1099.80,18.40,221.90,177.50
Vegetables,Tomato,-,919.05,800.74,801.08,21.00,268.60,184.90

