,,,,Marketwise Price & Arrival Report (15-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 15 Feb, 2026","Price on 14 Feb, 2026","Price on 13 Feb, 2026","Arrival on 15 Feb, 2026","Arrival on 14 Feb, 2026","Arrival on 13 Feb, 2026"
Cereals,Maize,2400.00,2300.00,2300.00,2300.00,38.00,12.00,56.90
Cereals,Paddy(Common),2369.00,2369.12,2376.40,2377.93,32.10,161.40,42.10
Fibre Crops,Cotton,7710.00,7710.00,6266.00,7817.73,3.50,56.52,1062.01
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,-,7100.00,-,-,1.40
Vegetables,Onion,-,-,1200.00,1126.23,-,125.40,142.60
Vegetables,Potato,-,1750.00,1094.38,1012.65,2.60,411.60,314.60
Vegetables,Tomato,-,900.00,695.54,696.91,2.00,237.80,226.50

