,,,,Marketwise Price & Arrival Report (04-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 04 Feb, 2026","Price on 03 Feb, 2026","Price on 02 Feb, 2026","Arrival on 04 Feb, 2026","Arrival on 03 Feb, 2026","Arrival on 02 Feb, 2026"
Cereals,Maize,2400.00,-,2350.00,2350.00,-,2.40,40.20
Cereals,Paddy(Common),2369.00,2429.51,2449.94,2383.47,57.61,166.80,151.41
Fibre Crops,Cotton,7710.00,7897.86,7891.64,7859.27,882.30,858.35,744.49
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,9808.00,-,-,1.93,-,-
Oil Seeds,Soyabean,5328.00,5735.00,5711.00,5689.00,11.61,25.10,19.76
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8103.00,8111.00,8523.00,23.10,3.70,9.10
Vegetables,Onion,-,1190.58,1191.08,1192.55,160.10,128.60,290.40
Vegetables,Potato,-,1109.63,1210.20,1205.09,367.60,507.00,302.70
Vegetables,Tomato,-,708.76,799.63,800.82,336.60,273.90,282.20

