,,,,Marketwise Price & Arrival Report (02-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 02 Mar, 2026","Price on 01 Mar, 2026","Price on 28 Feb, 2026","Arrival on 02 Mar, 2026","Arrival on 01 Mar, 2026","Arrival on 28 Feb, 2026"
Cereals,Maize,2400.00,2246.63,2312.10,2312.78,265.30,377.50,370.05
Cereals,Paddy(Common),2369.00,2617.05,2399.96,2399.88,41.70,31.10,10.10
Fibre Crops,Cotton,7710.00,7399.95,7800.00,6054.00,29.60,41.20,45.29
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,-,7216.00,-,-,5.60
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,-,5139.00,-,-,4.50
Vegetables,Onion,-,1200.00,964.75,1074.62,66.80,151.50,148.00
Vegetables,Potato,-,955.85,933.91,914.55,260.50,408.70,507.50
Vegetables,Tomato,-,501.75,551.57,557.12,228.70,50.80,209.40

