,,,,Marketwise Price & Arrival Report (31-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 31 Jan, 2026","Price on 30 Jan, 2026","Price on 29 Jan, 2026","Arrival on 31 Jan, 2026","Arrival on 30 Jan, 2026","Arrival on 29 Jan, 2026"
Cereals,Maize,2400.00,2400.00,2400.00,2400.00,40.00,40.00,60.00
Cereals,Paddy(Common),2369.00,2369.01,2394.06,2385.71,317.19,339.20,195.90
Fibre Crops,Cotton,7710.00,7605.49,7801.09,7925.44,93.22,204.59,767.05
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,9456.00,-,-,1.19,-,-
Oil Seeds,Soyabean,5328.00,5689.00,5789.00,5789.00,14.77,7.75,3.99
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,-,8666.00,8788.00,-,3.50,2.70
Vegetables,Onion,-,1400.00,1171.44,1128.22,108.60,186.00,129.60
Vegetables,Potato,-,1204.46,1099.80,1001.28,221.90,177.50,241.40
Vegetables,Tomato,-,800.74,801.08,804.10,268.60,184.90,195.10

