,,,,Marketwise Price & Arrival Report (30-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 30 Jan, 2026","Price on 29 Jan, 2026","Price on 28 Jan, 2026","Arrival on 30 Jan, 2026","Arrival on 29 Jan, 2026","Arrival on 28 Jan, 2026"
Cereals,Maize,2400.00,2400.00,2400.00,2400.00,40.00,60.00,35.00
Cereals,Paddy(Common),2369.00,2394.06,2385.71,2472.54,339.20,195.90,116.20
Fibre Crops,Cotton,7710.00,7801.09,7925.44,7920.93,204.59,767.05,904.32
Oil Seeds,Soyabean,5328.00,5789.00,5789.00,5699.00,7.75,3.99,13.09
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8666.00,8788.00,8302.00,3.50,2.70,22.30
Vegetables,Onion,-,1171.44,1128.22,1179.99,186.00,129.60,212.20
Vegetables,Potato,-,1099.80,1001.28,998.82,177.50,241.40,384.70
Vegetables,Tomato,-,801.08,804.10,1368.78,184.90,195.10,199.90

