,,,,Marketwise Price & Arrival Report (16-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 16 Feb, 2026","Price on 15 Feb, 2026","Price on 14 Feb, 2026","Arrival on 16 Feb, 2026","Arrival on 15 Feb, 2026","Arrival on 14 Feb, 2026"
Cereals,Maize,2400.00,2300.00,2300.00,2300.00,41.00,38.00,12.00
Cereals,Paddy(Common),2369.00,2406.03,2369.12,2376.40,0.10,32.10,161.40
Fibre Crops,Cotton,7710.00,7897.46,7710.00,6266.00,23.18,3.50,56.52
Vegetables,Onion,-,-,-,1200.00,-,-,125.40
Vegetables,Potato,-,1800.00,1750.00,1094.38,1.80,2.60,411.60
Vegetables,Tomato,-,900.00,900.00,695.54,2.00,2.00,237.80

