state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Gujarat,Arhar(Tur/Red Gram)(Whole),Pulses,,,2026-03-03,7299.33,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,7395.0,43.88000000000011,2026-03-03,7299.33,predicted
Gujarat,Arhar(Tur/Red Gram)(Whole),Pulses,,,2026-03-04,7373.06,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,7395.0,43.88000000000011,2026-03-04,7373.06,predicted
Gujarat,Arhar(Tur/Red Gram)(Whole),Pulses,,,2026-03-05,7446.79,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,7395.0,43.88000000000011,2026-03-05,7446.79,predicted
Gujarat,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-03-03,2390.71,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,2351.89,-125.93000000000029,2026-03-03,2390.71,predicted
Gujarat,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-03-04,2414.86,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,2351.89,-125.93000000000029,2026-03-04,2414.86,predicted
Gujarat,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-03-05,2439.0,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,2351.89,-125.93000000000029,2026-03-05,2439.0,predicted
Gujarat,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-03,5405.32,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,5487.57,55.29999999999927,2026-03-03,5405.32,predicted
Gujarat,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-04,5459.92,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,5487.57,55.29999999999927,2026-03-04,5459.92,predicted
Gujarat,Bengal Gram(Gram)(Whole),Pulses,,,2026-03-05,5514.52,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,5487.57,55.29999999999927,2026-03-05,5514.52,predicted
Gujarat,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-03,6688.08,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,6675.68,-159.92000000000007,2026-03-03,6688.08,predicted
Gujarat,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-04,6755.64,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,6675.68,-159.92000000000007,2026-03-04,6755.64,predicted
Gujarat,Black Gram(Urd Beans)(Whole),Pulses,,,2026-03-05,6823.2,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,6675.68,-159.92000000000007,2026-03-05,6823.2,predicted
Gujarat,Cotton,Fibre Crops,,,2026-03-03,7595.98,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,7591.17,-163.07999999999993,2026-03-03,7595.98,predicted
Gujarat,Cotton,Fibre Crops,,,2026-03-04,7672.71,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-02,2026-03-04,7591.17,-163.07999999999993,2026-03-04,7672.71,predicted
