state,commodity,predicted_date,predicted_price,confidence_score
Gujarat,Arhar(Tur/Red Gram)(Whole),2026-01-30,7726.42,HIGH
Gujarat,Arhar(Tur/Red Gram)(Whole),2026-01-31,7730.33,HIGH
Gujarat,Arhar(Tur/Red Gram)(Whole),2026-02-01,7734.24,HIGH
Gujarat,Bajra(Pearl Millet/Cumbu),2026-01-30,2397.81,HIGH
Gujarat,Bajra(Pearl Millet/Cumbu),2026-01-31,2334.57,HIGH
Gujarat,Bajra(Pearl Millet/Cumbu),2026-02-01,2271.33,HIGH
Gujarat,Bengal Gram(Gram)(Whole),2026-01-30,7313.95,HIGH
Gujarat,Bengal Gram(Gram)(Whole),2026-01-31,7679.3,HIGH
Gujarat,Bengal Gram(Gram)(Whole),2026-02-01,8044.65,HIGH
Gujarat,Black Gram(Urd Beans)(Whole),2026-01-30,6647.39,HIGH
Gujarat,Black Gram(Urd Beans)(Whole),2026-01-31,6562.84,HIGH
Gujarat,Black Gram(Urd Beans)(Whole),2026-02-01,6478.29,HIGH
Gujarat,Cotton,2026-01-30,7664.98,HIGH
Gujarat,Cotton,2026-01-31,7637.68,HIGH
Gujarat,Cotton,2026-02-01,7610.38,HIGH
Gujarat,Green Gram(Moong)(Whole),2026-01-30,7089.18,HIGH
Gujarat,Green Gram(Moong)(Whole),2026-01-31,7153.26,HIGH
Gujarat,Green Gram(Moong)(Whole),2026-02-01,7217.34,HIGH
Gujarat,Groundnut,2026-01-30,6926.22,HIGH
Gujarat,Groundnut,2026-01-31,6852.25,HIGH
Gujarat,Groundnut,2026-02-01,6778.28,HIGH
Gujarat,Jowar(Sorghum),2026-01-30,4711.4,HIGH
Gujarat,Jowar(Sorghum),2026-01-31,4608.71,HIGH
Gujarat,Jowar(Sorghum),2026-02-01,4506.02,HIGH
Gujarat,Maize,2026-01-29,1744.58,MEDIUM
Gujarat,Maize,2026-01-30,1762.2,MEDIUM
Gujarat,Maize,2026-01-31,1779.83,MEDIUM
Gujarat,Mustard,2026-01-30,5913.31,HIGH
Gujarat,Mustard,2026-01-31,5847.88,HIGH
Gujarat,Mustard,2026-02-01,5782.45,HIGH
Gujarat,Onion,2026-01-30,1122.57,HIGH
Gujarat,Onion,2026-01-31,1110.47,HIGH
Gujarat,Onion,2026-02-01,1098.37,HIGH
Gujarat,Paddy(Common),2026-01-30,2287.96,HIGH
Gujarat,Paddy(Common),2026-01-31,2291.34,HIGH
Gujarat,Paddy(Common),2026-02-01,2294.72,HIGH
Gujarat,Potato,2026-01-30,917.44,HIGH
Gujarat,Potato,2026-01-31,920.12,HIGH
Gujarat,Potato,2026-02-01,922.8,HIGH
Gujarat,"Sesamum(Sesame,Gingelly,Til)",2026-01-30,8764.99,HIGH
Gujarat,"Sesamum(Sesame,Gingelly,Til)",2026-01-31,8323.75,HIGH
Gujarat,"Sesamum(Sesame,Gingelly,Til)",2026-02-01,7882.51,HIGH
Gujarat,Soyabean,2026-01-30,5457.95,HIGH
Gujarat,Soyabean,2026-01-31,5471.76,HIGH
Gujarat,Soyabean,2026-02-01,5485.57,HIGH
Gujarat,Tomato,2026-01-30,1526.69,HIGH
Gujarat,Tomato,2026-01-31,1511.75,HIGH
Gujarat,Tomato,2026-02-01,1496.81,HIGH
Gujarat,Wheat,2026-01-30,2599.81,HIGH
Gujarat,Wheat,2026-01-31,2590.16,HIGH
Gujarat,Wheat,2026-02-01,2580.51,HIGH
