state,commodity_group,commodity,district,market,price_date,price,price_type,model_used,confidence_score,base_last_price,trend_used,rmse,mae,mape,prediction_run_date
Gujarat,Cereals,Paddy(Common),,,2026-02-17,2386.5,predicted,hybrid_trend,LOW,2354.08,23.159999999999854,,,,2026-02-16
Gujarat,Vegetables,Potato,,,2026-02-15,791.73,predicted,hybrid_trend,LOW,788.03,6.169999999999959,,,,2026-02-16
Gujarat,Vegetables,Potato,,,2026-02-16,794.2,predicted,hybrid_trend,LOW,788.03,6.169999999999959,,,,2026-02-16
Gujarat,Vegetables,Potato,,,2026-02-17,796.67,predicted,hybrid_trend,LOW,788.03,6.169999999999959,,,,2026-02-16
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",,,2026-02-15,9853.61,predicted,hybrid_trend,LOW,9381.3,787.1799999999985,,,,2026-02-16
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",,,2026-02-16,10168.48,predicted,hybrid_trend,LOW,9381.3,787.1799999999985,,,,2026-02-16
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",,,2026-02-17,10483.35,predicted,hybrid_trend,LOW,9381.3,787.1799999999985,,,,2026-02-16
Gujarat,Oil Seeds,Soyabean,,,2026-02-15,5179.91,predicted,hybrid_trend,LOW,5192.0,-20.149999999999636,,,,2026-02-16
Gujarat,Oil Seeds,Soyabean,,,2026-02-16,5171.85,predicted,hybrid_trend,LOW,5192.0,-20.149999999999636,,,,2026-02-16
Gujarat,Oil Seeds,Soyabean,,,2026-02-17,5163.79,predicted,hybrid_trend,LOW,5192.0,-20.149999999999636,,,,2026-02-16
Gujarat,Vegetables,Tomato,,,2026-02-15,918.71,predicted,hybrid_trend,LOW,955.2,-60.809999999999945,,,,2026-02-16
Gujarat,Vegetables,Tomato,,,2026-02-16,894.39,predicted,hybrid_trend,LOW,955.2,-60.809999999999945,,,,2026-02-16
Gujarat,Vegetables,Tomato,,,2026-02-17,870.07,predicted,hybrid_trend,LOW,955.2,-60.809999999999945,,,,2026-02-16
Gujarat,Cereals,Wheat,,,2026-02-15,2445.62,predicted,hybrid_trend,LOW,2456.2,-17.640000000000327,,,,2026-02-16
Gujarat,Cereals,Wheat,,,2026-02-16,2438.56,predicted,hybrid_trend,LOW,2456.2,-17.640000000000327,,,,2026-02-16
Gujarat,Cereals,Wheat,,,2026-02-17,2431.5,predicted,hybrid_trend,LOW,2456.2,-17.640000000000327,,,,2026-02-16
