state,commodity_group,commodity,price_date,price,source_date,price_type
Gujarat,Cereals,Bajra(Pearl Millet/Cumbu),2026-02-16,2547.25,2026-02-18,Actual
Gujarat,Cereals,Bajra(Pearl Millet/Cumbu),2026-02-14,2413.21,2026-02-18,Actual
Gujarat,Cereals,Jowar(Sorghum),2026-02-16,5205.75,2026-02-18,Actual
Gujarat,Cereals,Jowar(Sorghum),2026-02-14,5440.19,2026-02-18,Actual
Gujarat,Cereals,Maize,2026-02-16,2078.95,2026-02-18,Actual
Gujarat,Cereals,Maize,2026-02-14,1800.0,2026-02-18,Actual
Gujarat,Cereals,Paddy(Common),2026-02-16,2303.74,2026-02-18,Actual
Gujarat,Cereals,Paddy(Common),2026-02-14,2354.08,2026-02-18,Actual
Gujarat,Cereals,Wheat,2026-02-16,2465.2,2026-02-18,Actual
Gujarat,Cereals,Wheat,2026-02-14,2456.2,2026-02-18,Actual
Gujarat,Fibre Crops,Cotton,2026-02-16,7596.56,2026-02-18,Actual
Gujarat,Fibre Crops,Cotton,2026-02-14,7730.85,2026-02-18,Actual
Gujarat,Oil Seeds,Groundnut,2026-02-16,7344.67,2026-02-18,Actual
Gujarat,Oil Seeds,Groundnut,2026-02-14,7187.12,2026-02-18,Actual
Gujarat,Oil Seeds,Mustard,2026-02-16,6113.76,2026-02-18,Actual
Gujarat,Oil Seeds,Mustard,2026-02-14,5983.89,2026-02-18,Actual
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-16,9395.17,2026-02-18,Actual
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-02-14,9381.3,2026-02-18,Actual
Gujarat,Oil Seeds,Soyabean,2026-02-16,5039.46,2026-02-18,Actual
Gujarat,Oil Seeds,Soyabean,2026-02-14,5192.0,2026-02-18,Actual
Gujarat,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-16,7143.56,2026-02-18,Actual
Gujarat,Pulses,Arhar(Tur/Red Gram)(Whole),2026-02-14,7184.5,2026-02-18,Actual
Gujarat,Pulses,Bengal Gram(Gram)(Whole),2026-02-16,5309.29,2026-02-18,Actual
Gujarat,Pulses,Bengal Gram(Gram)(Whole),2026-02-14,5443.34,2026-02-18,Actual
Gujarat,Pulses,Black Gram(Urd Beans)(Whole),2026-02-16,7287.47,2026-02-18,Actual
Gujarat,Pulses,Black Gram(Urd Beans)(Whole),2026-02-14,7584.67,2026-02-18,Actual
Gujarat,Pulses,Green Gram(Moong)(Whole),2026-02-16,7216.42,2026-02-18,Actual
Gujarat,Pulses,Green Gram(Moong)(Whole),2026-02-14,7115.64,2026-02-18,Actual
Gujarat,Vegetables,Onion,2026-02-16,1114.98,2026-02-18,Actual
Gujarat,Vegetables,Onion,2026-02-15,1115.64,2026-02-18,Actual
Gujarat,Vegetables,Onion,2026-02-14,1104.08,2026-02-18,Actual
Gujarat,Vegetables,Potato,2026-02-16,825.91,2026-02-18,Actual
Gujarat,Vegetables,Potato,2026-02-15,876.82,2026-02-18,Actual
Gujarat,Vegetables,Potato,2026-02-14,788.03,2026-02-18,Actual
Gujarat,Vegetables,Tomato,2026-02-16,1001.8,2026-02-18,Actual
Gujarat,Vegetables,Tomato,2026-02-15,856.73,2026-02-18,Actual
Gujarat,Vegetables,Tomato,2026-02-14,955.2,2026-02-18,Actual
