state,commodity_group,commodity,price_date,price,source_date
Gujarat,Cereals,Bajra(Pearl Millet/Cumbu),2026-01-28,2650.79,2026-01-30
Gujarat,Cereals,Bajra(Pearl Millet/Cumbu),2026-01-27,2702.18,2026-01-30
Gujarat,Cereals,Jowar(Sorghum),2026-01-28,5122.15,2026-01-30
Gujarat,Cereals,Jowar(Sorghum),2026-01-27,4719.91,2026-01-30
Gujarat,Cereals,Maize,2026-01-28,1708.85,2026-01-30
Gujarat,Cereals,Maize,2026-01-27,1815.56,2026-01-30
Gujarat,Cereals,Paddy(Common),2026-01-28,2274.44,2026-01-30
Gujarat,Cereals,Paddy(Common),2026-01-27,2336.45,2026-01-30
Gujarat,Cereals,Wheat,2026-01-28,2638.42,2026-01-30
Gujarat,Cereals,Wheat,2026-01-27,2605.36,2026-01-30
Gujarat,Fibre Crops,Cotton,2026-01-28,7774.16,2026-01-30
Gujarat,Fibre Crops,Cotton,2026-01-27,7672.07,2026-01-30
Gujarat,Oil Seeds,Groundnut,2026-01-28,7222.11,2026-01-30
Gujarat,Oil Seeds,Groundnut,2026-01-27,7401.11,2026-01-30
Gujarat,Oil Seeds,Mustard,2026-01-28,6175.02,2026-01-30
Gujarat,Oil Seeds,Mustard,2026-01-27,6045.65,2026-01-30
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-01-28,10529.97,2026-01-30
Gujarat,Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",2026-01-27,9254.55,2026-01-30
Gujarat,Oil Seeds,Soyabean,2026-01-28,5402.7,2026-01-30
Gujarat,Oil Seeds,Soyabean,2026-01-27,5301.05,2026-01-30
Gujarat,Oil Seeds,Soyabean,2026-01-26,4000.0,2026-01-30
Gujarat,Pulses,Arhar(Tur/Red Gram)(Whole),2026-01-28,7710.79,2026-01-30
Gujarat,Pulses,Arhar(Tur/Red Gram)(Whole),2026-01-27,7265.9,2026-01-30
Gujarat,Pulses,Bengal Gram(Gram)(Whole),2026-01-28,5852.54,2026-01-30
Gujarat,Pulses,Bengal Gram(Gram)(Whole),2026-01-27,6473.86,2026-01-30
Gujarat,Pulses,Black Gram(Urd Beans)(Whole),2026-01-28,6985.58,2026-01-30
Gujarat,Pulses,Black Gram(Urd Beans)(Whole),2026-01-27,6661.36,2026-01-30
Gujarat,Pulses,Green Gram(Moong)(Whole),2026-01-28,6832.84,2026-01-30
Gujarat,Pulses,Green Gram(Moong)(Whole),2026-01-27,7073.52,2026-01-30
Gujarat,Vegetables,Onion,2026-01-28,1170.99,2026-01-30
Gujarat,Vegetables,Onion,2026-01-27,1178.29,2026-01-30
Gujarat,Vegetables,Onion,2026-01-26,1258.56,2026-01-30
Gujarat,Vegetables,Potato,2026-01-28,906.7,2026-01-30
Gujarat,Vegetables,Potato,2026-01-27,905.35,2026-01-30
Gujarat,Vegetables,Potato,2026-01-26,950.2,2026-01-30
Gujarat,Vegetables,Tomato,2026-01-28,1586.43,2026-01-30
Gujarat,Vegetables,Tomato,2026-01-27,1715.33,2026-01-30
Gujarat,Vegetables,Tomato,2026-01-26,1671.27,2026-01-30
