state,commodity_group,commodity,source_date,price_date,price,is_predicted,model_used,confidence_score,predicted_date,predicted_price
Bihar,Cereals,Paddy(Common),2026-01-31,2026-01-29,2370.0,False,,,,
Bihar,Cereals,Paddy(Common),2026-01-31,2026-01-28,2370.0,False,,,,
Bihar,Cereals,Paddy(Common),2026-01-31,2026-01-27,2370.0,False,,,,
Bihar,Cereals,Wheat,2026-01-31,2026-01-29,2650.0,False,,,,
Bihar,Cereals,Wheat,2026-01-31,2026-01-28,2640.0,False,,,,
Bihar,Vegetables,Onion,2026-01-31,2026-01-29,2229.03,False,,,,
Bihar,Vegetables,Onion,2026-01-31,2026-01-28,2800.0,False,,,,
Bihar,Vegetables,Onion,2026-01-31,2026-01-27,2440.0,False,,,,
Bihar,Vegetables,Potato,2026-01-31,2026-01-29,1092.89,False,,,,
Bihar,Vegetables,Potato,2026-01-31,2026-01-28,1279.2,False,,,,
Bihar,Vegetables,Potato,2026-01-31,2026-01-27,1222.61,False,,,,
Bihar,,Onion,,,,True,HYBRID_MODEL,,2026-01-30,1886.45
Bihar,,Onion,,,,True,HYBRID_MODEL,,2026-01-31,1658.06
Bihar,,Onion,,,,True,HYBRID_MODEL,,2026-02-01,1429.67
Bihar,,Paddy(Common),,,,True,HYBRID_MODEL,,2026-01-30,2370.0
Bihar,,Paddy(Common),,,,True,HYBRID_MODEL,,2026-01-31,2370.0
Bihar,,Paddy(Common),,,,True,HYBRID_MODEL,,2026-02-01,2370.0
Bihar,,Potato,,,,True,HYBRID_MODEL,,2026-01-30,981.1
Bihar,,Potato,,,,True,HYBRID_MODEL,,2026-01-31,906.58
Bihar,,Potato,,,,True,HYBRID_MODEL,,2026-02-01,832.06
Bihar,,Wheat,,,,True,HYBRID_MODEL,,2026-01-30,2618.55
Bihar,,Wheat,,,,True,HYBRID_MODEL,,2026-01-31,2645.0
Bihar,,Wheat,,,,True,HYBRID_MODEL,,2026-02-01,2671.45
