state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Assam,Lentil(Masur)(Whole),Pulses,,,2026-03-15,9390.61,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,9402.4,-166.1200000000008,2026-03-15,9390.61,predicted
Assam,Lentil(Masur)(Whole),Pulses,,,2026-03-16,9485.46,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,9402.4,-166.1200000000008,2026-03-16,9485.46,predicted
Assam,Lentil(Masur)(Whole),Pulses,,,2026-03-17,9580.31,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,9402.4,-166.1200000000008,2026-03-17,9580.31,predicted
Assam,Onion,Vegetables,,,2026-03-15,2153.39,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,2079.03,123.93000000000029,2026-03-15,2153.39,predicted
Assam,Onion,Vegetables,,,2026-03-16,2202.96,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,2079.03,123.93000000000029,2026-03-16,2202.96,predicted
Assam,Onion,Vegetables,,,2026-03-17,2252.53,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,2079.03,123.93000000000029,2026-03-17,2252.53,predicted
Assam,Potato,Vegetables,,,2026-03-15,1132.31,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,1117.04,25.450000000000045,2026-03-15,1132.31,predicted
Assam,Potato,Vegetables,,,2026-03-16,1142.49,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,1117.04,25.450000000000045,2026-03-16,1142.49,predicted
Assam,Potato,Vegetables,,,2026-03-17,1152.67,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,1117.04,25.450000000000045,2026-03-17,1152.67,predicted
Assam,Tomato,Vegetables,,,2026-03-15,1748.18,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,1780.0,-53.039999999999964,2026-03-15,1748.18,predicted
Assam,Tomato,Vegetables,,,2026-03-16,1726.96,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,1780.0,-53.039999999999964,2026-03-16,1726.96,predicted
Assam,Tomato,Vegetables,,,2026-03-17,1705.74,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-14,2026-03-16,1780.0,-53.039999999999964,2026-03-17,1705.74,predicted
