state,commodity,commodity_group,district,market,predicted_for_date,predicted_price,model_used,rmse,mae,mape,confidence_score,trained_till_date,prediction_run_date,base_last_price,trend_used,price_date,price,price_type
Karnataka,Arhar(Tur/Red Gram)(Whole),Pulses,,,2026-04-01,7602.79,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,7601.06,2.8900000000003274,2026-04-01,7602.79,predicted
Karnataka,Arhar(Tur/Red Gram)(Whole),Pulses,,,2026-04-02,7603.95,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,7601.06,2.8900000000003274,2026-04-02,7603.95,predicted
Karnataka,Arhar(Tur/Red Gram)(Whole),Pulses,,,2026-04-03,7605.11,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,7601.06,2.8900000000003274,2026-04-03,7605.11,predicted
Karnataka,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-04-01,2436.54,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,2329.0,179.23999999999978,2026-04-01,2436.54,predicted
Karnataka,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-04-02,2508.24,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,2329.0,179.23999999999978,2026-04-02,2508.24,predicted
Karnataka,Bajra(Pearl Millet/Cumbu),Cereals,,,2026-04-03,2579.94,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,2329.0,179.23999999999978,2026-04-03,2579.94,predicted
Karnataka,Barley(Jau),Cereals,,,2026-04-01,4000.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,4000.0,0.0,2026-04-01,4000.0,predicted
Karnataka,Barley(Jau),Cereals,,,2026-04-02,4000.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,4000.0,0.0,2026-04-02,4000.0,predicted
Karnataka,Barley(Jau),Cereals,,,2026-04-03,4000.0,fallback_copy,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,4000.0,0.0,2026-04-03,4000.0,predicted
Karnataka,Bengal Gram(Gram)(Whole),Pulses,,,2026-04-01,5262.58,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,5331.74,-115.27000000000044,2026-04-01,5262.58,predicted
Karnataka,Bengal Gram(Gram)(Whole),Pulses,,,2026-04-02,5216.47,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,5331.74,-115.27000000000044,2026-04-02,5216.47,predicted
Karnataka,Bengal Gram(Gram)(Whole),Pulses,,,2026-04-03,5170.36,hybrid_trend,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,5331.74,-115.27000000000044,2026-04-03,5170.36,predicted
Karnataka,Black Gram(Urd Beans)(Whole),Pulses,,,2026-04-01,8922.38,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,8525.0,-975.0,2026-04-01,8922.38,predicted
Karnataka,Black Gram(Urd Beans)(Whole),Pulses,,,2026-04-02,9012.5,hybrid_ma,0.0,0.0,0.0,LOW,2026-03-31,2026-04-02,8525.0,-975.0,2026-04-02,9012.5,predicted
