,,,,Marketwise Price & Arrival Report (23-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 23 Jan, 2026","Price on 22 Jan, 2026","Price on 21 Jan, 2026","Arrival on 23 Jan, 2026","Arrival on 22 Jan, 2026","Arrival on 21 Jan, 2026"
Cereals,Maize,2400.00,2275.00,-,2300.00,32.50,-,32.00
Cereals,Paddy(Common),2369.00,2261.50,2375.67,2307.34,285.85,270.10,631.05
Cereals,Wheat,2425.00,2766.94,2618.32,2592.28,54.30,20.20,49.20
Oil Seeds,Groundnut,7263.00,9600.00,-,-,0.20,-,-
Oil Seeds,Mustard,5950.00,6498.26,6743.19,6620.17,28.75,38.55,39.05
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,6749.18,6700.00,6749.32,3.05,1.75,3.65
Pulses,Lentil(Masur)(Whole),6700.00,10000.00,-,-,19.00,-,-
Vegetables,Onion,-,2059.72,2145.75,2159.70,621.65,602.85,1543.14
Vegetables,Potato,-,1077.07,1043.01,1090.14,1199.15,1068.90,1358.00
Vegetables,Tomato,-,3047.31,3110.75,3512.93,132.77,136.75,243.21

