,,,,Marketwise Price & Arrival Report (28-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 28 Mar, 2026","Price on 27 Mar, 2026","Price on 26 Mar, 2026","Arrival on 28 Mar, 2026","Arrival on 27 Mar, 2026","Arrival on 26 Mar, 2026"
Cereals,Maize,2400.00,2275.00,2275.00,2300.00,20.25,21.25,21.25
Cereals,Paddy(Common),2369.00,2287.78,2359.97,2335.37,81.45,276.55,112.45
Cereals,Wheat,2585.00,2624.86,2518.22,2582.82,18.10,67.10,29.10
Oil Seeds,Mustard,6200.00,6300.42,6495.00,6554.63,29.75,57.45,45.90
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,6744.00,6646.38,6600.00,3.75,3.45,1.85
Vegetables,Onion,-,1427.48,1520.38,1423.86,548.75,664.42,564.40
Vegetables,Potato,-,715.87,721.22,752.63,1027.50,1446.30,2124.50
Vegetables,Tomato,-,1096.28,1213.93,1117.01,130.85,202.87,152.05

