,,,,Marketwise Price & Arrival Report (29-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 29 Mar, 2026","Price on 28 Mar, 2026","Price on 27 Mar, 2026","Arrival on 29 Mar, 2026","Arrival on 28 Mar, 2026","Arrival on 27 Mar, 2026"
Cereals,Maize,2400.00,2300.00,2275.00,2275.00,21.25,20.25,21.25
Cereals,Paddy(Common),2369.00,2342.14,2287.78,2359.97,276.85,81.45,276.55
Cereals,Wheat,2585.00,2525.19,2624.86,2518.22,65.30,18.10,67.10
Oil Seeds,Mustard,6200.00,6536.92,6300.42,6495.00,69.00,29.75,57.45
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,6698.63,6744.00,6646.38,3.65,3.75,3.45
Vegetables,Onion,-,1478.73,1428.00,1520.38,614.74,549.51,664.42
Vegetables,Potato,-,675.98,715.62,721.22,1189.45,1032.25,1446.30
Vegetables,Tomato,-,1185.49,1096.28,1213.93,193.55,130.85,202.87

