,,,,Marketwise Price & Arrival Report (09-03-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 09 Mar, 2026","Price on 08 Mar, 2026","Price on 07 Mar, 2026","Arrival on 09 Mar, 2026","Arrival on 08 Mar, 2026","Arrival on 07 Mar, 2026"
Cereals,Maize,2400.00,2175.00,2175.00,2175.00,18.50,17.75,18.75
Cereals,Paddy(Common),2369.00,2342.75,2295.31,2314.43,368.25,167.25,228.95
Cereals,Wheat,2425.00,2545.02,2605.60,2630.95,62.20,35.70,33.60
Oil Seeds,Mustard,5950.00,6548.52,6586.28,6606.01,55.80,56.85,55.30
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,6600.00,6746.38,6747.06,1.85,3.45,3.40
Vegetables,Onion,-,1699.11,1622.65,1665.32,719.28,536.48,507.41
Vegetables,Potato,-,832.25,821.63,851.70,1369.70,924.00,872.30
Vegetables,Tomato,-,1461.54,1261.42,1259.53,224.44,139.70,154.82

