,,,,Marketwise Price & Arrival Report (10-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 10 Feb, 2026","Price on 09 Feb, 2026","Price on 08 Feb, 2026","Arrival on 10 Feb, 2026","Arrival on 09 Feb, 2026","Arrival on 08 Feb, 2026"
Cereals,Maize,2400.00,2235.00,2265.00,-,27.25,29.25,-
Cereals,Paddy(Common),2369.00,2314.94,2307.50,2371.73,609.35,514.65,260.80
Cereals,Wheat,2425.00,2581.15,2584.14,2610.03,63.40,74.40,48.30
Oil Seeds,Mustard,5950.00,6730.48,6678.48,6504.63,50.60,57.15,41.05
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,6752.17,6743.48,6749.32,3.45,3.45,3.65
Vegetables,Onion,-,1941.18,1945.39,2086.51,849.09,1053.67,729.58
Vegetables,Potato,-,951.58,938.28,910.80,1440.90,1749.40,1534.14
Vegetables,Tomato,-,2019.76,2017.91,2007.07,225.72,229.28,222.04

