,,,,Marketwise Price & Arrival Report (05-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 05 Feb, 2026","Price on 04 Feb, 2026","Price on 03 Feb, 2026","Arrival on 05 Feb, 2026","Arrival on 04 Feb, 2026","Arrival on 03 Feb, 2026"
Cereals,Maize,2400.00,2285.00,2275.00,2275.00,31.45,33.50,32.75
Cereals,Paddy(Common),2369.00,2279.89,2300.65,2322.62,402.65,404.35,628.75
Cereals,Wheat,2425.00,2592.01,2623.51,2590.02,60.20,30.20,63.20
Oil Seeds,Mustard,5950.00,6721.12,6726.69,6730.19,49.95,36.25,52.25
Oil Seeds,"Sesamum(Sesame,Gingelly,Til)",9846.00,6802.86,6744.12,6750.79,3.50,3.40,3.15
Vegetables,Onion,-,1941.30,1977.89,1961.50,833.09,688.90,833.98
Vegetables,Potato,-,1014.23,1009.64,1013.56,1363.00,1137.10,1443.59
Vegetables,Tomato,-,2087.53,1880.32,2134.59,232.21,169.98,262.24

