state,commodity,price_date,price,price_type
Jammu and Kashmir,Onion,2026-02-01,2266.81,Predicted
Jammu and Kashmir,Onion,2026-02-02,2289.71,Predicted
Jammu and Kashmir,Onion,2026-02-03,2312.61,Predicted
Jammu and Kashmir,Potato,2026-02-01,955.4,Predicted
Jammu and Kashmir,Potato,2026-02-02,965.05,Predicted
Jammu and Kashmir,Potato,2026-02-03,974.71,Predicted
Jammu and Kashmir,Tomato,2026-02-01,2347.65,Predicted
Jammu and Kashmir,Tomato,2026-02-02,2371.36,Predicted
Jammu and Kashmir,Tomato,2026-02-03,2395.07,Predicted
