,,,,Marketwise Price & Arrival Report (05-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 05 Feb, 2026","Price on 04 Feb, 2026","Price on 03 Feb, 2026","Arrival on 05 Feb, 2026","Arrival on 04 Feb, 2026","Arrival on 03 Feb, 2026"
Fibre Crops,Cotton,7710.00,8029.00,8069.00,8059.00,1030.00,971.00,968.00
Oil Seeds,Groundnut,7263.00,7697.24,7395.57,7885.50,584.50,681.60,560.00
Oil Seeds,Sunflower Seed,6760.00,-,6331.00,-,-,15.00,-
Pulses,Arhar(Tur/Red Gram)(Whole),8000.00,8159.00,-,-,255.20,-,-
Pulses,Bengal Gram(Gram)(Whole),5650.00,5509.00,-,5561.00,41.70,-,22.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8349.00,8569.00,8000.00,3.10,5.10,2.50
Vegetables,Onion,-,1459.00,1285.00,-,14.90,38.60,-
Vegetables,Potato,-,-,-,2000.00,-,-,1.38
Vegetables,Tomato,-,1216.10,1177.65,1284.10,280.20,280.83,272.98

