,,,,Marketwise Price & Arrival Report (22-01-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 22 Jan, 2026","Price on 21 Jan, 2026","Price on 20 Jan, 2026","Arrival on 22 Jan, 2026","Arrival on 21 Jan, 2026","Arrival on 20 Jan, 2026"
Cereals,Paddy(Common),2369.00,2350.00,-,3000.00,158.90,-,3.00
Fibre Crops,Cotton,7710.00,7979.00,8059.00,8119.00,2131.00,2139.00,1911.00
Oil Seeds,Groundnut,7263.00,7907.33,7516.00,6839.00,416.70,368.00,400.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,4556.00,-,-,15.00,-,-
Pulses,Black Gram(Urd Beans)(Whole),7800.00,8001.00,-,-,3.40,-,-
Vegetables,Onion,-,1527.00,-,-,33.70,-,-
Vegetables,Potato,-,2500.00,2500.00,2500.00,1.62,1.50,1.66
Vegetables,Tomato,-,1781.81,1740.59,1710.80,316.10,334.55,328.70

