,,,,Marketwise Price & Arrival Report (15-02-2026),,,,
,,,Price (Rs./Quintal)  ,,,Arrival (Metric Tonnes)  ,,
Commodity Group,Commodity,MSP (Rs./Quintal) 2026-27,"Price on 15 Feb, 2026","Price on 14 Feb, 2026","Price on 13 Feb, 2026","Arrival on 15 Feb, 2026","Arrival on 14 Feb, 2026","Arrival on 13 Feb, 2026"
Fibre Crops,Cotton,7710.00,-,-,7789.00,-,-,875.00
Oil Seeds,Groundnut,7263.00,-,8259.00,8389.00,-,74.50,1491.00
Oil Seeds,Sunflower Seed,6760.00,-,-,5602.00,-,-,7.00
Pulses,Bengal Gram(Gram)(Whole),5650.00,-,-,5256.00,-,-,18.00
Pulses,Black Gram(Urd Beans)(Whole),7800.00,-,7951.00,-,-,18.80,-
Vegetables,Onion,-,-,1429.00,-,-,3.40,-
Vegetables,Potato,-,-,-,1700.00,-,-,1.76
Vegetables,Tomato,-,1488.49,1353.28,1191.39,84.03,75.08,151.00

